ep_count,ep_steps,total_steps,packages_lost,ep_reward,speed_mean,speed_max,BestLap,LapNo_0
1,1,3,0,0.06270519401909522,5.228303909301758,5.228303909301758,0.0,0.0
2,1,6,0,5.216641154235874e-05,0.004354471806436777,0.004354471806436777,0.0,0.0
3,581,589,0,320.55546661891316,47.887073208136314,70.81420135498047,0.0,0.0
4,143,734,0,22.245154111995014,14.827033698870402,26.403766632080078,0.0,0.0
5,52,788,0,2.4784629791870407,4.315845741330682,8.875630378723145,0.0,0.0
6,86,876,0,8.025186034211348,8.229912433643328,16.059818267822266,0.0,0.0
