steps,currentTime,done,speed,reward,gap,world_position_y,world_position_x,RPM,steerAngle,brakeStatus,accStatus,actualGear,packetId,velocity_x,velocity_y,velocity_z,yaw,roll,angular_velocity_y,angular_velocity_x,LapCount,LapDist,going_backwards,current_action_abs_0,current_action_abs_1,current_action_abs_2,actions_0,actions_1,actions_2,rl_point,out_of_track
4,33.843,0,0.0038907257840037346,4.667507753748023e-05,0.0035036831998365176,-119.04840087890625,-505.2442626953125,1365.183349609375,0.0,0.0,0.0,1,7059,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,2.603206157684326,-0.009007985703647137,0.0,0.0,0,924.0663239412897,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,590,0.0
5,33.882,0,0.0037326314486563206,4.4778342787486564e-05,0.0035456477745857205,-119.04837036132812,-505.2442321777344,1505.9617919921875,1.3949999809265137,0.0,0.2397499978542328,1,7063,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,2.6031858921051025,-0.009040091186761856,0.0,0.0,0,924.0663239412897,0.0,0.0030532435048371553,-0.5204736292362213,-1.0,0.0228993259370327,0.9990133047103882,-0.9983763694763184,590,0.0
6,33.924,0,0.003573337337002158,4.2867158554180617e-05,0.003607129310690953,-119.0483169555664,-505.24420166015625,1919.73681640625,4.319999694824219,0.0,0.477649986743927,1,7067,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,2.6031455993652344,-0.009045569226145744,0.0,0.0,0,924.0663239412897,0.0,0.009595263982191682,-0.04474616050720215,-1.0,0.04906515032052994,0.991098940372467,-0.9974790811538696,590,0.0
7,33.963,0,0.003447110066190362,4.135215101656283e-05,0.0038205271861455753,-119.04814147949219,-505.24407958984375,2495.69287109375,22.67999839782715,0.0,0.7110499739646912,1,7071,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,2.6029465198516846,-0.00887873861938715,0.0,0.0,0,924.0663239412897,0.0,0.05036541470326483,0.42212846875190735,-1.0,0.30577611923217773,0.9726554751396179,-0.9986336827278137,590,0.0
8,34.002,0,0.0033547254279255867,4.024331320375443e-05,0.003991960486880689,-119.0479965209961,-505.2439880371094,3259.5078125,34.244998931884766,0.0,0.9052499532699585,1,7075,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,2.6027936935424805,-0.008757245726883411,0.0,0.0,0,924.0663239412897,0.0,0.0761594029609114,0.810504823923111,-1.0,0.19345490634441376,0.8091174364089966,-0.9996415376663208,590,0.0
9,34.044,0,0.0031791822984814644,3.813803211229924e-05,0.0038234578382421083,-119.04815673828125,-505.2440490722656,4324.888671875,7.829999923706055,0.0,1.0,1,7079,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,2.602991819381714,-0.009046467952430248,0.0,0.0,0,924.0647793481403,0.0,0.01745005720295012,1.0,-1.0,-0.44032007455825806,0.456647127866745,-0.9994326233863831,590,0.0
10,34.083,0,0.004238914232701063,5.085147775083954e-05,0.0036549551896332224,-119.0483169555664,-505.2441101074219,5449.23388671875,-41.714996337890625,0.0,1.0,1,7083,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,2.603203058242798,-0.009350361302495003,0.0,0.0,0,924.0647793481403,0.0,-0.09270393825136125,1.0,-1.0,-0.8261549472808838,0.35266420245170593,-0.9991838932037354,590,0.0
11,34.122,0,0.00325670070014894,3.906908480057994e-05,0.0034770162351226643,-119.04846954345703,-505.24420166015625,6619.28466796875,-86.98500061035156,0.0,1.0,1,7087,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,2.6033997535705566,-0.009643732570111752,0.0,0.0,0,924.0647793481403,0.0,-0.19330506748519838,1.0,-1.0,-0.7545084357261658,0.2319468855857849,-0.9996417760848999,590,0.0
12,34.164,0,0.00279815006069839,3.356857941847877e-05,0.003295502278962888,-119.04864501953125,-505.2442626953125,7868.001953125,-117.40499877929688,0.0,1.0,1,7091,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,2.60360050201416,-0.009919008240103722,0.0,0.0,0,924.0647793481403,0.0,-0.26094225770793855,1.0,-1.0,-0.5072789192199707,0.3724489212036133,-0.9998594522476196,590,0.0
13,34.203,0,0.002836548490449786,3.4029730452918796e-05,0.003120493976548863,-119.04881286621094,-505.24432373046875,8430.0908203125,-135.08999633789062,0.0,0.0,1,7095,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,2.6037991046905518,-0.010168792679905891,0.0,0.0,0,924.0647793481403,0.0,-0.3002812226768583,1.0,-1.0,-0.2950422167778015,0.5985221266746521,-0.9999414682388306,590,0.0
14,34.242,0,0.004473668057471514,5.3669186393972974e-05,0.003315019240289223,-119.04862213134766,-505.2442626953125,8162.15234375,-80.46000671386719,0.0,0.0,1,7099,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,2.6035947799682617,-0.009944182820618153,0.0,0.0,0,924.0647793481403,0.0,-0.1787992229219526,1.0,-1.0,0.9111149311065674,0.9944100379943848,-0.999999463558197,590,0.0
15,34.284,0,0.0029424845706671476,3.529947082065553e-05,0.0035154058081929554,-119.0484619140625,-505.244140625,7886.27197265625,-22.364999771118164,0.0,0.0,1,7103,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,2.6034090518951416,-0.009709781967103481,0.0,0.0,0,924.0647793481403,0.0,-0.04971213242970407,1.0,-1.0,0.9681531190872192,0.9851463437080383,-0.9999959468841553,590,0.0
16,34.323,0,0.1928214579820633,0.0023131017871850365,0.003919214218334319,-119.04682922363281,-505.24603271484375,5121.4765625,32.534996032714844,0.0,0.0,2,7107,0.07701292634010315,0.020620236173272133,-0.17556744813919067,2.6029646396636963,-0.009365594014525414,0.003957659471780062,-0.052965644747018814,0,924.0677827237087,0.0,0.07237285026349127,1.0,-1.0,0.9156373143196106,0.9792846441268921,-0.9999977350234985,590,0.0
17,34.362,0,0.485063374042511,0.005818542351857127,0.004572880105375198,-119.03927612304688,-505.2571105957031,4328.90771484375,87.3899917602539,0.0,0.0,2,7111,0.2858829200267792,0.022024979814887047,-0.3912445902824402,2.602186679840088,-0.0082581527531147,-0.026426229625940323,-0.08985140919685364,0,924.08108338694,0.0,0.19421265670098364,1.0,-1.0,0.9137985110282898,0.9967082142829895,-0.9999998211860657,590,0.0
18,34.404,0,0.8232062458992004,0.009874095666263353,0.005319790209157621,-119.02507019042969,-505.27886962890625,3944.958251953125,144.85499572753906,0.0,1.0,2,7115,0.5083280205726624,0.0018261397490277886,-0.6475089192390442,2.6011736392974854,-0.007816961966454983,-0.07218601554632187,-0.06930992752313614,0,924.1091434958216,0.0,0.3219193483237177,1.0,-1.0,0.9578001499176025,0.925081729888916,-0.9999979138374329,590,0.0
19,34.443,0,1.159038782119751,0.013898297074035384,0.008773055361471698,-119.00183868408203,-505.3101806640625,3925.45703125,202.9049835205078,0.0,1.0,2,7119,0.684753954410553,-0.014054098166525364,-0.9350323677062988,2.5974764823913574,-0.006362006068229675,-0.10609741508960724,-0.03655044734477997,0,924.1475867030967,0.0,0.450985741103068,1.0,-1.0,0.9679978489875793,0.612183153629303,-0.9999961853027344,590,0.0
20,34.482,0,1.4707242250442505,0.017628864600034135,0.013480501755026977,-118.97061157226562,-505.3521423339844,3922.435546875,200.38499450683594,0.0,1.0,2,7123,0.8885515332221985,-0.018106698989868164,-1.171826720237732,2.5924863815307617,-0.0066756559535861015,-0.1413600742816925,-0.0017151228385046124,0,924.1978717911843,0.0,0.4453547534067184,1.0,-1.0,-0.04223240539431572,0.818976879119873,-0.9999589920043945,590,0.0
21,34.524,0,1.7705833911895752,0.021212209212026018,0.019649728118996054,-118.93155670166016,-505.4040832519531,3945.6357421875,156.1949920654297,0.0,1.0,2,7127,1.036570429801941,-0.009274926036596298,-1.435409665107727,2.5863916873931885,-0.00811861827969551,-0.1407429575920105,0.021246373653411865,0,924.2672926721789,0.0,0.3471503343898803,1.0,-1.0,-0.7365331053733826,0.9589567184448242,-0.9999818205833435,590,0.0
