steps,currentTime,done,speed,reward,gap,world_position_y,world_position_x,RPM,steerAngle,brakeStatus,accStatus,actualGear,packetId,velocity_x,velocity_y,velocity_z,yaw,roll,angular_velocity_y,angular_velocity_x,LapCount,LapDist,going_backwards,current_action_abs_0,current_action_abs_1,current_action_abs_2,actions_0,actions_1,actions_2,rl_point,out_of_track
4,137.124,0,0.003092552535235882,3.709715793935444e-05,0.004356428329880189,-131.0440216064453,-410.944580078125,1365.183349609375,0.0,0.0,0.0,1,19779,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,3.079381227493286,0.00834959652274847,0.0,-0.0,0,828.5082667254173,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,527,0.0
5,137.163,0,0.00293334829621017,3.5186902563154936e-05,0.004526223968786261,-131.04385375976562,-410.9445495605469,1506.1168212890625,31.59000015258789,0.0,0.2399500012397766,1,19783,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,3.0791802406311035,0.008624515496194363,0.0,-0.0,0,828.5082667254173,0.0,0.07022249698638916,-0.5201353132724762,-1.0,0.5266687273979187,0.9997181296348572,-1.0,527,0.0
6,137.202,0,0.0027799734380096197,3.334658417264494e-05,0.0047112261187198,-131.04367065429688,-410.94451904296875,1886.32373046875,59.80500030517578,0.0,0.47984999418258667,1,19787,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,3.0789856910705566,0.00888151116669178,0.0,-0.0,0,828.5082667254173,0.0,0.13294264674186707,-0.04034465551376343,-1.0,0.4704010784626007,0.9995638728141785,-1.0,527,0.0
7,137.244,0,0.00279540685005486,3.3531407792542e-05,0.004820195713572769,-131.04356384277344,-410.9444885253906,2492.8544921875,68.39999389648438,0.0,0.7195500135421753,1,19791,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,3.078869342803955,0.009035555645823479,0.0,-0.0,0,828.5082667254173,0.0,0.1519982498139143,0.4391845464706421,-1.0,0.14291702210903168,0.999019205570221,-0.9999995827674866,527,0.0
8,137.283,0,0.0064102960750460625,7.689137062209566e-05,0.005020404374514854,-131.04336547851562,-410.9444580078125,3297.97314453125,113.89500427246094,0.0,0.9595500230789185,1,19795,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,3.0786490440368652,0.009303093887865543,0.0,-0.0,0,828.5082667254173,0.0,0.2531340401619673,0.919081449508667,-1.0,0.758518397808075,0.9997852444648743,-0.9999994039535522,527,0.0
9,137.322,0,0.0038231827784329653,4.585869908151377e-05,0.005098960947350732,-131.0432891845703,-410.9444274902344,4299.724609375,120.55500030517578,0.0,1.0,1,19799,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,3.0785605907440186,0.009415274485945702,0.0,-0.0,0,828.5082667254173,0.0,0.2679044781252742,1.0,-1.0,0.11077827960252762,0.9930086731910706,-0.9999146461486816,527,0.0
10,137.364,0,0.002721315948292613,3.2642418945066705e-05,0.004913958797412492,-131.04347229003906,-410.9444580078125,5510.4384765625,96.1199951171875,0.0,1.0,1,19803,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,3.0787441730499268,0.009199274703860283,0.0,-0.0,0,828.5082667254173,0.0,0.2136373957619071,1.0,-1.0,-0.40700310468673706,0.9818387627601624,-0.9996574521064758,527,0.0
11,137.403,0,0.002392867812886834,2.8703091946850896e-05,0.004731480665224858,-131.0436553955078,-410.9444580078125,6682.38671875,63.04500198364258,0.0,1.0,1,19807,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,3.0789361000061035,0.008977727964520454,0.0,-0.0,0,828.5082667254173,0.0,0.14017464872449636,1.0,-1.0,-0.5509705543518066,0.981111466884613,-0.9997767210006714,527,0.0
12,137.442,0,0.0035597437527030706,4.270078588037139e-05,0.004533796022033382,-131.04385375976562,-410.9444580078125,7841.68017578125,27.44999885559082,0.0,1.0,1,19811,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,3.0791287422180176,0.008754581212997437,0.0,-0.0,0,828.5082667254173,0.0,0.06101684179157019,1.0,-1.0,-0.5936835408210754,0.9842329621315002,-0.9998654723167419,527,0.0
13,137.484,0,0.002126290462911129,2.5506265722662606e-05,0.004336111378837204,-131.04405212402344,-410.9444580078125,8385.53515625,-0.08999999612569809,0.0,0.0,1,19815,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,3.0793254375457764,0.00854532141238451,0.0,-0.0,0,828.5082667254173,0.0,-0.00030049029737710953,1.0,-1.0,-0.45987996459007263,0.9807161092758179,-0.9998370409011841,527,0.0
