ep_count,ep_steps,total_steps,packages_lost,ep_reward,speed_mean,speed_max,BestLap,LapNo_0
1,1,3,0,4.747483361007714e-05,0.003956479020416737,0.003956479020416737,0.0,0.0
2,1,6,0,5.345113398387957e-05,0.004457844886928797,0.004457844886928797,0.0,0.0
3,534,542,0,142.45100373652738,26.424916696000047,42.074459075927734,0.0,0.0
