alpha,loss/actor,loss/alpha,loss/critic1,loss/critic2,timestep
1.2340382521152484,153.95229724121097,-0.0056512940223328685,-3.2717657499313333,-4.00338358688353,35000
1.251630292892458,157.215093109131,-0.003838971885852516,-2.66772272586822,-3.845931488037107,36000
1.265026590466499,160.42007164001484,-0.004287995256949218,-2.9580184526443567,-3.7202236194610685,37000
1.2770008018016816,163.37068031311,-0.0056308190620038496,-2.80275443458557,-3.750645105361937,38000
1.2924817676544178,166.43102238464334,-0.0044547106476966174,-2.7066832761764514,-3.6749972667694077,39000
1.3086283456087129,169.25371397399906,-0.004618903011782085,-2.7207436933517455,-3.816481518745418,40000
1.3160906162261963,172.08890534973165,-0.0034744719360023726,-2.508882613182065,-3.6237229537963866,41000
1.3294996038675286,174.89361911010795,-0.005538178094662735,-2.8546512908935515,-3.8343758354187023,42000
1.3424460759162933,177.5109236602785,-0.004631337560247626,-2.6661211900711046,-3.559242550849909,43000
1.3561953480243667,180.42530841064448,-0.003423762367106966,-2.6228363723754855,-3.6912304229736317,44000
1.361074206709861,183.12020776367206,-0.0018195245675742611,-2.498285086631776,-3.816043012619023,45000
1.3744855922460562,185.70096697998,-0.0069321124197449634,-3.0974700279235847,-3.9913760147094743,46000
1.3866515426635724,188.43499453735342,-0.004579606512328613,-2.5895798645019505,-3.9695813694000215,47000
1.4020716876983652,191.0330401458738,-0.006182632837444547,-3.0805001811981185,-4.359629494667052,48000
1.412420733571051,193.87692678832997,-0.004372610903345053,-2.7774498395919847,-3.9483875074386594,49000
1.4198491013050096,196.66448889160165,-0.0017764077619649443,-2.2516125593185383,-3.528533853530886,50000
1.4291521139144883,199.26343986511318,-0.004177620287286126,-2.6329125490188616,-3.906564158439632,51000
1.442837437152865,201.68144526672344,-0.005471956672146916,-2.5971408023834206,-4.0982214632034335,52000
1.4524549976587295,204.23092784118646,-0.0049612476355396255,-2.810281663894649,-3.8764342508316005,53000
1.4683543176651,206.71601380920407,-0.004771227859891942,-2.857327771186826,-3.929892920494077,54000
1.4767707885503754,209.16080891418449,-0.005808875468093905,-2.929502948760985,-3.855813779830928,55000
1.4916276010274865,211.7616083679202,-0.005940019227331516,-2.8065424547195432,-3.8627258701324516,56000
1.5059167753458031,214.21121661376904,-0.005191777196945629,-2.280148590087893,-3.629524934768684,57000
1.5158870052099225,216.67410868835455,-0.005344698874745522,-3.0773624267578135,-3.950161781311029,58000
1.5306689045429238,219.09153253173804,-0.00865145643893628,-2.997308088302609,-3.9335519552230793,59000
1.5440928378105176,221.53578105163567,-0.0014113762499764568,-2.6217005729675282,-3.470454185485838,60000
1.5541440926790222,223.7781383514404,-0.006331622073892492,-3.202820713043217,-4.111683346748357,61000
1.5681365817785224,226.24106933593765,-0.007032070495188245,-2.925674381256093,-3.935802281379693,62000
1.5783445377349843,228.70066180419911,-0.001173485557548703,-2.455091268539432,-3.568377890586858,63000
1.58803033387661,231.02594024658165,-0.006595539171714345,-2.574224672317507,-3.687216670989995,64000
1.5948248860836056,233.5129040985104,-0.004858578877057884,-2.9127540874481235,-3.7265597372055024,65000
1.608487199902536,235.81581842041004,-0.0054672169447876505,-2.7564383983611984,-3.777083467483519,66000
1.6226885373592372,238.16663761901845,-0.005143794057890767,-2.7711139736175494,-3.62814465236664,67000
1.6347728217840218,240.5512284545897,-0.009181983168236913,-2.4708234195709275,-3.7698395671844454,68000
1.6529267117977142,243.0226228027344,-0.007720852242782699,-2.0999737854003913,-3.1780297851562564,69000
1.663824694991113,245.56027120971706,-0.005145290113985542,-1.9730912532806426,-3.1935391998291034,70000
1.675876710772517,248.03066697692879,-0.00390494499285706,-2.000562479019166,-2.7937326059341463,71000
1.6881854648590096,250.14365821838373,-0.01114052524603902,-2.0400937337875344,-3.387022827148438,72000
1.7074410781860403,252.63243330383273,-0.007791857555508617,-1.6786294422149672,-2.922663101196291,73000
1.7261358288526552,255.2542124023437,-0.006686574178282158,-2.032499981880187,-3.1821972818374684,74000
1.7347506088018407,257.7502436981208,-0.007276208028197284,-1.128063902854918,-2.4814678306579614,75000
1.7464877414703388,260.1070304412837,-0.0005478721205145135,-1.2915909519195532,-2.2826924371719395,76000
1.7557826801538454,262.38377194213894,-0.009142461837269349,-1.6366177453994761,-2.9920441350936806,77000
1.771113998770714,264.796529296875,-0.008028673184104261,-1.2024015665054315,-2.4939455385208085,78000
1.7876910474300423,267.238853363037,-0.007732804019004108,-1.0644579381942747,-2.320839322090144,79000
1.8066991641521475,269.71763131713857,-0.007026863784529282,-0.6689110908508286,-1.7294971866607636,80000
1.8190558534860626,272.1641189880375,-0.008009723097085959,-0.6629215688705452,-1.9884797477722171,81000
1.8394104652404792,274.7852682495116,-0.007121574509888914,-0.9084636087417608,-2.0522976732254063,82000
1.8460079240798957,277.15865679931625,-0.0055779619859531344,-0.5132840957641602,-1.7293690919876068,83000
1.8617064609527565,279.60785580444366,-0.009050560828298344,-0.03213137912750224,-1.548109978675843,84000
1.878428792834285,282.13279608154335,-0.01455615006573499,-0.33842247009277443,-1.250431901931763,85000
1.9077075676918054,284.63735009765645,-0.011193266581743981,-0.07518823623657199,-0.9899079713821402,86000
1.9246191620826718,287.3166192321779,-0.0009291928191669289,0.5368072948455808,-0.5319235630035415,87000
1.9363231676816925,289.9840365905758,-0.011201500076334954,-0.07314929771423359,-0.840012746810911,88000
1.952815551638604,292.7242018127451,-0.011050309293903422,0.47120756244659395,-0.35540909004211474,89000
1.9667491472959533,295.38454171752954,-0.004185425860807301,0.8197627162933353,-0.19169019889831446,90000
1.9825225583314887,297.9879524230958,-0.005655924971215435,1.010099486351014,0.19287091350555466,91000
1.9959763370752348,300.6079604797364,-0.015240486752241884,1.1787514848709129,-0.13779689788818347,92000
2.01910784530639,303.2761567077642,-0.006925592396408319,0.9297309589385983,-0.07719337463378896,93000
2.0272613837718945,306.05245104980526,-0.00220585923455656,1.711321486473082,0.6879732322692858,94000
2.039606641292577,308.6491050109873,-0.011967713871970764,2.183377477645872,0.9851810903549194,95000
2.0626321339607188,311.42552011108415,-0.01059633765928447,1.9290929784774788,1.108338579177856,96000
2.0800258421897877,314.16974099731397,-0.009969271573238073,2.401938454627992,1.2787542543411257,97000
2.097515449762346,316.8922520751952,-0.009000787260942158,2.877606206893913,1.6466710605621357,98000
2.1120121929645537,319.49769830322316,-0.005687477324157961,2.3364535045623804,1.5299599800109849,99000
2.130631583452224,322.3298229370113,-0.01091825293283911,2.964526230812073,1.8944570741653486,100000
2.1365501942634544,325.154452026367,-0.002044873110018665,3.3795989761352505,2.2321363067626994,101000
2.149492639303208,327.91575790405307,-0.005053378070704648,3.091082862854004,2.395648921012878,102000
2.1650687930583934,330.5274718933105,-0.012126200152095408,3.6022506904601985,2.4464665737152123,103000
2.1830118789672865,333.0865199584953,-0.01189498711843041,3.890079689979555,2.9450372438430725,104000
2.201832568883896,335.97101013183715,-0.0027927574301138372,3.6633309955596913,2.789051479339601,105000
2.210817902326584,338.6356958007813,-0.011537895642220991,4.055333847999569,3.0794838476181026,106000
2.2330538756847482,341.35903952026416,-0.0075345980757847274,4.931061516761771,3.5378373336792017,107000
2.244590806245803,344.01947067260744,-0.005165729583241022,4.721003644943245,4.075346312522883,108000
2.2532976512909024,346.71957611084076,-0.009112287420779451,4.606636013031008,3.63591320037842,109000
2.2785401263236937,349.5287537536618,-0.010852694561239343,4.591417196273801,3.68075503158569,110000
2.2885452225208316,352.28408166503897,-0.005054443001747112,5.862364721298214,4.829748424530035,111000
2.3034016005992894,355.0752326660151,-0.010025924709625543,5.397029420852666,4.244651287078855,112000
2.3219040775299082,357.9155284118652,-0.00898165107704699,5.836271562576287,4.557978549957275,113000
2.3423056433200786,360.85892648315405,-0.00878080150019378,6.10727680015564,5.072047405242916,114000
2.3548079206943493,363.4372720947274,-0.005665871827863134,5.958592544555657,5.21999850273133,115000
2.3673982276916554,366.38585858154335,-0.008231392341665953,6.568273962020865,5.250148355484016,116000
2.3836853775978053,369.19180844116204,-0.012816934003029,6.778611040115357,5.3505955867767305,117000
2.3938314950466104,372.2092999267581,-0.006814065597020095,7.056815383911155,5.689188146591188,118000
2.414625674724582,375.0935024414059,-0.008781957960687582,7.365342500686647,6.1828546085357585,119000
2.439559791564941,377.7578256530761,-0.014005096727050826,7.320244936943056,6.288858221054078,120000
2.4624349715709624,380.6469624023442,-0.013962648217566329,6.966811269760131,5.576996339797979,121000
2.4772890782356294,383.67288214111295,-0.004719512682408097,7.89079890060425,6.891030715942393,122000
2.492810112953187,386.48453640747107,-0.008801547496579583,8.260556297302244,6.339227777481075,123000
2.502788390636442,389.3529664916982,-0.007348020720295594,8.153352190017683,7.152028303146361,124000
2.5185797774791756,392.16067233276345,-0.007108344350941476,7.971724840164171,6.86810841178893,125000
2.5356874752044694,394.6898766784668,-0.0139404356079176,8.313863790512105,6.921602474212649,126000
2.5590929150581294,397.46435516357474,-0.009506520307622845,8.127041709899919,6.932126430511462,127000
2.565503195524213,400.09820489501965,-0.0032180937919765802,8.17093048858643,6.184460147857667,128000
2.581988112926477,402.9157240295411,-0.00631327932421118,8.82072018623351,7.319558862686156,129000
2.5827291519641937,405.77204138183527,-0.004118950567208238,8.807525186538678,7.206115383148183,130000
2.6006239070892243,408.2422658081047,-0.009698979360982782,8.130010583877567,6.888133356094363,131000
2.6109225723743474,410.9583090820311,0.0014003014406189385,9.104155502319326,7.643150588989242,132000
2.6193884105682352,413.2480126342763,-0.005404439318925133,9.183443077087405,7.655896303176877,133000
2.6248508591651967,415.8471309509273,-0.003181114033795902,8.824744661331176,7.212837892532357,134000
2.640676551818842,418.0435494384766,-0.013138441582210388,8.819818792343142,7.369555398941037,135000
2.659138575792315,420.6469127807617,-0.0065831308085471186,8.99632249069216,7.3087686843872115,136000
2.660905600786213,423.01528833007865,-0.0003584507750347168,9.34836279869078,8.042293128967286,137000
2.6614662814140275,425.5833880004893,-0.0016838109800592102,9.536369991302488,8.088576910018936,138000
2.67134900689125,427.5608623962401,-0.00506669327244161,8.7951482181549,7.309895378112793,139000
2.6736246731281303,429.92418148803705,-0.001228645998053244,9.66846855163574,7.857451768875122,140000
2.683374392032627,431.78815817260636,-0.007854627990163855,9.571309942245476,8.120123849868783,141000
2.692482738256451,434.0953468322762,-0.005199198817834261,9.190574481964083,7.90202133941649,142000
2.7066401493549335,436.2419380493167,-0.003761159781366583,9.588126377105716,7.835621261596676,143000
2.7065328152179746,438.1913822326668,0.0012886867653578644,10.20376975250244,8.585225355148339,144000
2.707779382467269,440.1807134704586,-0.005627614579163497,10.076174272537214,8.923032304763789,145000
2.725851169109342,442.228104309082,-0.007304586671292762,10.353334627151463,8.540643461227413,146000
2.7384081940650904,444.3028118286131,-0.00539021997898815,9.62748360061646,8.175807258605953,147000
2.74889121985435,445.93929101562514,-0.010011500097811227,10.090189437866215,8.813411901474012,148000
2.765926094532019,448.06007131958023,-0.005135381845757371,10.48322631263733,9.223973848342876,149000
2.764783199071883,450.01925161743196,-0.00338205375848338,10.378433244705187,8.833675935745234,150000
2.7760022106170683,451.98267294311523,0.0016812421958893565,11.165530807495104,9.581331716537479,151000
2.7812558631896995,453.8425163574222,-0.017598263305611928,10.87880899429323,9.47672786521911,152000
2.8039536104202294,455.923173553467,-0.00787003305647521,11.618950790405284,10.354349737167365,153000
2.8147506310939843,457.98911962890634,0.0015395336272195001,11.159769884109494,9.753648870468139,154000
2.8152308683395386,459.9554323425296,-0.005071391792036584,10.911888284683226,9.598604850769014,155000
2.8210959713458985,461.8046411132808,-0.0010137062110006894,11.392792985916119,9.998387979507452,156000
2.8349605736732566,463.66554571533203,-0.010817228344269082,11.009829259872419,9.936849300384518,157000
2.848546905040739,465.4578143310544,-0.00755135653261096,11.529720932006843,10.17232502746579,158000
2.8645827920436915,467.3205797729489,-0.009638175959698864,11.646848129272461,10.317720445632927,159000
2.87581138062478,469.24763247680704,0.000633686325512821,12.642573732376107,11.36808805084231,160000
2.88502399039268,471.19438082885665,-0.0075375620676204555,11.685688871383661,10.24489595031739,161000
2.896967129707342,473.2096835937501,-0.011100173060782264,11.706898351669288,10.17730061149595,162000
2.909971703052516,475.119116729736,-0.003242863967083394,12.11741386604308,10.641917257308972,163000
2.919787593126294,477.1586730041499,-0.004707721636630583,12.769979949951185,11.20450656127931,164000
2.9253140890598295,479.0990838317871,0.0008723763460293382,12.379564353942875,11.710128782272346,165000
2.928433905124666,480.8965991516114,-0.004079144524410361,12.097815294265725,10.776935583114609,166000
2.937955688953399,482.83334579467856,-0.008794445117935529,12.706973051071163,11.623487609863279,167000
2.9550036845207215,484.6118221130366,-0.004697395002469415,12.805859676361083,11.624758003234858,168000
2.9604575510025066,486.53643331909154,-0.004924356241710482,12.898014558792111,11.414297046661384,169000
2.9650047285556806,488.50767462158177,0.0011697325520217403,13.00366700553893,12.130456211090104,170000
2.9702176470756507,490.24575930786193,-0.004453170400112879,12.852574811935389,11.19912212753297,171000
2.967808847665784,492.2351293334964,0.0031258938871324116,12.957753351211538,12.0868597278595,172000
2.9772335579395333,493.78953073120067,-0.010681299821473672,13.094601936340348,11.904048917770396,173000
2.993604135036468,495.5030125427244,-0.010798909616656593,12.503841665267949,11.366518466949447,174000
3.0096183633804348,497.2949977111821,-0.002761552061885599,13.962476194381734,12.284500520706194,175000
3.016036983013155,499.11682943725583,-0.0019018398839980347,13.430055604934697,11.618830074310301,176000
3.0117850623130815,500.87795690918034,-0.00673464557901025,12.850966760635387,11.585504747390745,177000
3.0236438808441126,502.58321765136674,0.0016685860306024515,13.84880905342101,12.013172296524038,178000
3.0309304182529364,504.3091421813971,-0.009042500192299482,13.7071537532806,12.099050378799456,179000
3.034264854907991,506.04547387695305,0.005564123622141765,14.574989860534664,13.11979633903503,180000
3.047091716527934,507.5454146728505,-0.01768215314485136,13.286769161224376,12.146694826126112,181000
3.063269361019136,509.5475610656743,-0.00585514689516276,14.219068614959724,12.7429493274689,182000
3.064902038574221,511.116902038575,0.0070308060338720845,14.36100413131715,12.863229896545405,183000
3.0676521525382987,512.8699922790512,-0.0017370514217764227,14.607015626907334,13.26651948547365,184000
3.066105109691622,514.4521106872554,0.0004183163363486528,14.549581779479983,13.23049468421936,185000
3.0653742659091923,515.8849401550285,-0.0021634278651326967,13.812958106994625,12.354114261627204,186000
3.0724123966693844,517.5857141418459,-0.007154590954072786,15.271454586029051,14.260388669967648,187000
3.0817737324237844,519.2522504272451,-0.0010494873048737634,14.698355529785141,12.79225263404847,188000
3.087108208894733,520.9653927612295,-0.002809028452262301,15.143348302841169,13.859810253143314,189000
3.093829150438302,522.4203073730479,-0.0018696592850610651,15.764082025527946,14.036890182495126,190000
3.1038672454357097,524.0719625854481,-0.008097797318361692,14.940357719421396,13.707592395782473,191000
3.1109825866222467,525.6114793090829,0.0007116068489849518,14.878007940292369,13.769584230422959,192000
3.109178835391997,526.8963334960924,-0.012973633160814672,14.73241898918153,13.730863061904909,193000
3.1410376913547484,528.4426503295905,-0.003778063852339991,15.890498147964479,14.191497486114482,194000
3.132204955816271,530.2383087158219,0.001530923011712741,15.49322624588012,14.743615579605093,195000
3.1345576465129863,532.0641608886727,-0.003683253173716367,15.327690431594856,14.1124638748169,196000
3.148995311737064,533.6402507324224,-0.006748017495498033,15.994084377288809,14.594868560791019,197000
3.1562906529903425,534.8921422119131,0.001279094339348377,15.79678779220581,14.55545008087155,198000
3.150163595438003,536.5191149902353,-0.0010865381546318572,16.590561454772974,15.196699548721332,199000
3.1644753539562256,538.1860560302723,-0.008329349303618054,16.8077574005127,15.439028720855704,200000
3.17307165575028,539.6507626342761,-0.0016347240656614378,16.251601268768333,14.932719598770133,201000
3.184150552034377,541.1206179199214,-0.008631435332819837,16.486070728302018,15.405506567001344,202000
3.196196498394019,542.5500006713875,-0.010008485104888686,16.36730840110783,15.66702492523193,203000
3.2105528898239095,544.2229946289051,-0.0004095437955111168,16.965944261550938,15.842518129348793,204000
3.2123300821781187,545.7091150512686,-0.005101125982590018,16.04803183174136,15.349844253540072,205000
3.2161642982959813,547.2992037353505,0.005040944071486586,17.876021450042767,16.529783872604384,206000
3.219439068794248,548.8577921752923,-0.006696670142468067,17.027205074310306,16.06872038841251,207000
3.2343915967941257,550.5701570434558,-0.005036777118220934,17.14455797386165,16.06846527862549,208000
3.2292184832096087,552.0096890869138,-0.0025877043148502667,17.231318634033176,16.330733684539794,209000
3.2334837319850904,553.331115356445,0.002287796542048456,18.27889097785949,16.691755054473898,210000
3.236287929296492,554.7962060546886,-0.005090233751572662,17.921558940887458,17.133105300903292,211000
3.252800731897354,556.3019423217773,-0.014426417732611304,17.650381406784064,16.276114799499567,212000
3.2593825731277475,557.8069794921872,0.009009534508921228,18.548561542510996,17.823059919357313,213000
3.2572019803524,559.2630020141622,-0.004862241908907879,18.020492343902557,16.870587383270237,214000
3.2668458549976345,560.5051550903328,-0.007618365139700471,18.546359542846687,18.063357191085856,215000
3.274807295799252,562.2012457275387,0.004582344611175352,19.433470333099294,18.197053255081165,216000
3.2699198052883123,563.4613342895506,-1.8751091323797466e-05,18.518207666397092,18.136623477935817,217000
3.27862362861633,564.6662897949218,-0.014446031525731092,17.854449167251545,17.08427016830441,218000
3.3092439675331127,566.3044931640635,-0.009858691850677129,19.19443027496339,18.199759239196805,219000
3.3108419935703326,568.0416510620104,-0.0035529211945831934,19.283071823120117,18.970191148757923,220000
3.3282312817573536,569.703870422364,-0.00763994948845359,19.738271741867067,18.871055490493763,221000
3.3354188582897164,571.3905236206072,0.0018166083386167882,19.682492650985715,18.98162880134584,222000
3.332506319761275,573.0286865844738,-0.006864704914391029,20.053394893646235,19.34275009155272,223000
3.3566221683025383,574.8438397216808,-0.0024267278816551,20.413545429229664,20.20034838867186,224000
3.3512812054157255,576.4815839843742,-0.0029984040698036525,20.973166044235235,20.23607724571228,225000
3.3479052178859727,578.0608518066424,0.003064049755223094,21.64288491439818,20.562258747100856,226000
3.3688196909427663,579.6279835205089,-0.010318010332062845,21.93218334579475,20.623318759918245,227000
3.3770138244628924,581.0859094848637,-0.009463765259832132,21.023546800613428,20.458086132049537,228000
3.394871648550032,582.8133930053705,-0.006205968007445343,21.614261697769194,20.948918355941803,229000
3.401574395895009,584.2383549194332,0.0026728455061092934,22.058164037704454,21.230189237594633,230000
3.3973753032684293,586.3300501708993,-0.0017635287800803789,22.813774257659915,21.687978124618535,231000
3.404426770210267,587.823097717284,-0.0027477053962647936,21.817388669967656,21.6445931529999,232000
3.3957008645534494,589.2634613647459,0.002175511288456608,22.648258470535268,21.81279404449458,233000
3.404232186079028,591.0257956542962,-0.00800769527815283,22.59425101852416,21.983088327407845,234000
3.412774358272556,592.3658766479491,0.004308881529606881,23.573120502471976,23.47169503593448,235000
3.4077780888080618,593.7234340209976,-0.0003402958959341058,23.987082382202125,23.238580791473364,236000
3.412112914562219,595.0666587524415,-0.0014525467548519415,23.293483053207392,22.60937381362917,237000
3.412759324550639,596.833302001952,-1.6577644273646397e-05,25.00169722938533,24.580583995819083,238000
3.412583990573884,598.240238220215,-0.0038483823044225657,23.64276982498168,23.517678455352748,239000
3.418685869932179,599.7146844482405,0.003056651146151135,25.236516948699972,24.725765277862507,240000
3.4000543382167874,601.3051648559581,0.011947662482969476,25.087829315185562,25.187197166442893,241000
3.3978162260055607,602.4351098632808,-0.007140279825776804,27.11041285705566,26.881557865142838,242000
3.3949556484222416,603.5140784301763,0.007722563465125865,26.721538394927983,26.568933414459295,243000
3.3903139190673834,604.7776328735342,-0.004974864602088922,26.636712413787833,26.450887395858793,244000
3.4076538963317935,606.1799591674812,0.0008921661172062349,27.319415506362922,27.46592256927488,245000
3.387960610151291,606.8708187866208,0.006255873958580182,28.442225669860825,28.39328313446048,246000
3.395037479162213,607.7576474609376,-0.007379981507547221,26.77271400070189,27.200348117828387,247000
3.3975910050868974,608.6542691040032,-0.0057099705543369106,26.959638370513904,27.256735155105574,248000
3.4072417128086063,609.4702067260747,0.0024964007968083035,27.443562725067203,27.536831703186067,249000
3.4119818546771947,610.2815167236341,-0.0068739990219473645,27.790188503265373,27.970511693954414,250000
3.4241944344043738,611.2169400634759,-0.005217659417539847,28.568210220336912,28.69811979293824,251000
3.412297412872313,611.5566840209958,0.009738210862502436,27.982400012969983,28.803590843200695,252000
3.4071009905338285,612.2951240844726,0.004390781080350279,28.769738540649378,29.05517869567874,253000
3.395625650405889,613.1405512695296,-0.00031557595171034656,27.57638333320614,28.10687868499758,254000
3.399696668863298,613.8416729125978,0.006838772444054491,27.674600292205767,28.808271293640125,255000
3.3922036437988274,614.2777475585932,0.002348009441047897,28.16283845329286,28.542763393402115,256000
3.3915682787895256,614.6228080444334,-0.003812564091756948,27.061200139999393,27.465105800628642,257000
3.4039496550560018,614.7666495971696,-0.008517462376505185,26.427362541198704,26.70366347122189,258000
3.400948676109318,615.2562935791028,0.007318541270680723,27.38584443283083,27.211739009857176,259000
3.3752001175880415,615.0333402709956,0.014827532456256443,27.33738104248047,27.10051814651491,260000
3.353575367927547,615.3240421752923,0.002930862457491459,25.50804666900631,25.59458856201171,261000
3.362965544939038,614.8423578491215,-0.0014198011215776204,25.891134784698536,25.529591897964483,262000
3.3432816121578273,614.7394573974597,0.020285578878596416,25.940945613861086,25.192929586410525,263000
3.306186207056041,614.7426175537109,0.015790718251839288,27.743931709289587,27.129309593200603,264000
3.3040555729865964,614.383243286134,-0.010475783649831998,26.333331245422336,24.855534832000718,265000
3.3164190304279306,613.8837125854498,-0.004321994367986911,26.864937389373754,25.577863977432184,266000
3.313604158163071,613.7347785644528,0.007470976925455037,27.305158267974857,26.160572612762422,267000
3.297895270109177,613.3512963256841,0.008072349808178822,27.091697841644198,26.01443379020691,268000
3.299654997587202,612.6550966796865,-0.008501290525309724,26.187484235763492,24.819053752899205,269000
3.309635551691058,612.1151510009744,-0.000290687170811002,26.922628890991234,24.874240558624184,270000
3.310926281690604,611.7621304321298,0.002260660411790005,26.38412857055668,25.060346515655496,271000
3.3068893616199464,611.1173687133794,-0.008064620833843962,26.83261387443546,24.6931382293701,272000
3.320467750787734,610.682883972169,-0.00039843452814966476,26.191204383850113,25.12631862640381,273000
3.313175520658494,610.4493334960936,0.009206924733705803,27.746679645538304,26.469093561172443,274000
3.3107231857776633,609.7905554809563,-0.00789711755979804,26.744401012420674,25.908362556457526,275000
3.3144177780151374,609.3321060791018,0.007201012249104675,27.709440700530973,26.130201992034905,276000
3.3096935415267894,608.950379516603,-0.0046541687455028445,28.294771564483668,26.435830051422165,277000
3.3213646659851044,608.4033770751952,-0.0030820982418954344,27.506591396331856,26.8362462806702,278000
3.3189656062126156,608.0656738281251,-0.011196757103316501,28.103452972412146,27.381282409667993,279000
3.3354775142669646,608.0638070068363,-0.0019628818891942465,28.789220260620123,28.299277690887525,280000
3.3381593570709236,607.7312577514673,0.003981226989068084,29.04886575698856,28.56624629211428,281000
3.3417094824314115,607.6287689819333,-0.009295722721144551,29.132759773254364,29.11765153503419,282000
3.36389897465706,607.3569630737321,-0.009121704900637276,29.516864143371603,28.312005035400386,283000
3.375058673620226,607.0663615112272,-0.006359196551144132,31.237793285369865,30.68667292785642,284000
3.394646793365476,607.2686594848608,-0.010081249046139445,31.075047370910628,30.089116252899167,285000
3.4114878442287377,607.487132080079,-0.012663061374798395,31.488291391372666,30.845998184204102,286000
3.428270805597307,607.7985475463884,-0.0041673737582750585,31.36851211738589,30.9485530090332,287000
3.4431916754245777,608.5480097045897,-0.011381000110879549,32.495136299133314,31.823402107238774,288000
3.453275101900102,608.9895338134755,0.007599428318440915,33.40992450714111,34.17605322265627,289000
3.460147842884058,609.7229491577141,-0.01708910577371725,33.54683010482784,33.913272224426265,290000
3.477864686727531,610.509462402344,-0.002510248814709486,34.13566483688351,35.0054261627198,291000
3.4765218820571904,611.2429678344723,0.0013547655465081423,34.568131160736016,34.4701015701293,292000
3.4846101374626146,611.6523604125973,-0.005511668764054792,35.74406585693354,35.75755944442753,293000
3.497659314632422,612.4501251831058,-0.012766596255823978,35.248530399322554,35.34716701507569,294000
3.512921666622167,612.8404792480464,0.0074456089138984745,36.2369940757752,36.79688977050776,295000
3.5011437723636663,613.2037207641584,-0.0018350382242351823,37.24124638366702,36.8012814216614,296000
3.505144992113112,613.9846038818366,-0.004659314339049167,38.10938124847412,38.01212926864623,297000
3.5190892438888555,614.712309509277,-0.0030838347356766387,36.490231418609746,35.93769963836675,298000
3.5251544728279125,615.3003372192386,-0.009111518684774635,37.126816452026404,36.74883092498783,299000
