loss/actor,loss/q1,loss/q2,loss/v,timestep
-3.991169980764385,0.021612629100214678,0.021393298773560675,0.004090387119678773,67000
-4.004658073067661,0.023088379385415442,0.022899608313571643,0.004169168544816788,68000
-4.009103189229961,0.020202514131087847,0.01956285735219716,0.0038063199376920202,69000
-3.9725502234697303,0.021550591580569795,0.02095594003517181,0.004061289981589652,70000
-3.9981822973489733,0.023179649229161436,0.022687746792100304,0.004184975463082079,71000
-4.030054054379456,0.021369715338107186,0.0209667848772369,0.003971603474696163,72000
-3.9969759703874526,0.021977755006402675,0.0211955234757625,0.004045729631092401,73000
-4.063736779928212,0.022400791982654496,0.021680264522321472,0.004105306679499342,74000
-4.070134571075452,0.019511293168645364,0.018963333403226024,0.003738150381715968,75000
-4.0575141332149505,0.021398133141919955,0.02095858576428142,0.004019802426802921,76000
-4.047009898304938,0.02301156595256184,0.022479921686928736,0.004145125584327616,77000
-4.0816224277019435,0.019558970353100467,0.018924921964760866,0.003787603381206283,78000
-4.081809997320167,0.020833888979628682,0.02014280295558274,0.003866110770846722,79000
-3.9822730330228664,0.020493491818197054,0.020115553435869463,0.003826061758329162,80000
-4.0880702853202875,0.021739560492802415,0.021098414273932567,0.0040369401646312255,81000
-4.065217059910301,0.01942020935658362,0.019033623699564437,0.003646647526999005,82000
-4.137098583936697,0.02084415245754646,0.02008453102502974,0.0038201556563144602,83000
-4.112483350276942,0.020109489910304538,0.019530235131271174,0.0038030287892324823,84000
-4.1293175654411325,0.01980035863118243,0.01936587959015743,0.0036614624392241257,85000
-4.149362110018729,0.020877893540542564,0.020034920131787586,0.003776588167878798,86000
-4.1422366786003035,0.019554309746716198,0.01910020252782844,0.0036217962707160035,87000
-4.137467730283742,0.020506345849949828,0.020009806771762593,0.003723927336395719,88000
-4.162778200268748,0.020001803611870896,0.019766648198943627,0.0037387374747777473,89000
-4.151559775114063,0.019637183184269897,0.019089124680962428,0.0036649634104687825,90000
-4.18404300761223,0.019243564532604066,0.018598006689455396,0.0035532838135259276,91000
-4.151190148234375,0.019931108623743057,0.019593784892465983,0.003693612252129244,92000
-4.207298815488814,0.017954776804894174,0.017628469327930434,0.003389676053775478,93000
-4.185849773764605,0.020432495712768287,0.019977473285514854,0.0036825411100871825,94000
-4.2027244699001285,0.01869641067739578,0.01822866002609952,0.0034745695478050065,95000
-4.183651003479941,0.01985301221394913,0.019594643581658598,0.0037489403882063938,96000
-4.2489894926548,0.01838975005457176,0.01796132703078914,0.003415510505787098,97000
-4.1648590386807935,0.01816012388328085,0.017771180437877832,0.0033577191898366437,98000
-4.220526180267342,0.019451946118380845,0.018971695512067555,0.0035612811245955486,99000
-4.166152025759213,0.017808470193762315,0.017676194545347253,0.003370325555675663,100000
-4.271854119300852,0.018258628075476763,0.017877373879775487,0.0034128078605281187,101000
-4.250096113443371,0.018683653534390016,0.01832368939416483,0.0033872436058009054,102000
-4.265138204574588,0.017963470526505255,0.0177849535867572,0.0033290535163832836,103000
-4.257873726129533,0.019352694367524226,0.019063420709222553,0.0035505559623707043,104000
-4.297317805528645,0.016622476454358485,0.016201178696006537,0.003121343975188214,105000
-4.2953135554790585,0.01837831094767899,0.018052124093752377,0.0033667220411589373,106000
-4.3043269592523625,0.017022817373275757,0.016506715628784155,0.003140372126363218,107000
-4.30898933053015,0.018050500310026113,0.017653571785893322,0.003306723930872966,108000
-4.323573938846593,0.017703342516906584,0.017564228581730276,0.0033144823246402675,109000
-4.12618429625035,0.01856129746325314,0.018017575971782163,0.0033756849452620317,110000
-3.9511162121295933,0.01833709251135587,0.018179593245498823,0.0033008209530380555,111000
-4.298080110073095,0.017588583866599967,0.017358166344463855,0.0032167812923435154,112000
-4.328132937550543,0.019907471567857965,0.019802647607400987,0.0035713257718598475,113000
-4.314919872760777,0.016308861919213068,0.015941579485312107,0.003051001040847044,114000
-4.328248104095461,0.014952391229104266,0.014806162581779043,0.0029350734072504515,115000
-4.275989357352257,0.01802891440223903,0.017604506311006858,0.0033831255593104303,116000
-4.37705148792268,0.016203346590045832,0.015896454886998982,0.0029586197318276376,117000
-4.3334551086425765,0.017974229651968942,0.01764258069731298,0.0032563190613873333,118000
-4.394697464704506,0.015242416179738923,0.015036536397878077,0.002906405225745404,119000
-4.378272377729405,0.016831445857416857,0.01666576277464632,0.003010346012539233,120000
-4.365876997947701,0.018788159515243055,0.018413373187184317,0.0033400444568833314,121000
-4.308841357469564,0.014938266791868956,0.014825048639904704,0.0029356196437729507,122000
-4.366415098190311,0.01668675765581427,0.016291031716857068,0.003118875558953735,123000
-4.3561024200916245,0.017069622294511613,0.01685248925769699,0.0031194486807798972,124000
-4.395087996244432,0.015019797570072114,0.014596732003148647,0.0029010302942479023,125000
-4.216755191832785,0.01679005420673635,0.016474409090820645,0.003086736027267763,126000
-4.375942351818071,0.017042659573256912,0.01705675219744446,0.003232113058678803,127000
-4.4405921930074745,0.017244487843941905,0.017139129862189243,0.0030590627159108436,128000
-4.409679365038879,0.014808906367514255,0.014654953297693288,0.0028325772703974546,129000
-4.383590785324562,0.015584515169728586,0.015285705528222055,0.0028659967414569063,130000
-4.186519363820555,0.01723997125681487,0.016873365456704016,0.003178024086169896,131000
-4.2281972020864504,0.01473806147370486,0.014696016140747802,0.002856192698585801,132000
-4.458267821550377,0.015526138049084672,0.015245015696156767,0.0028744726834702286,133000
-4.451640124320975,0.015412618764908988,0.015264299817383302,0.0028410668697906667,134000
-4.449472191095339,0.015578980455640675,0.015232794598676285,0.0028836374728707596,135000
-4.464344583392143,0.017380400876980274,0.016974449913017418,0.003067436784622259,136000
-4.495970052957541,0.014699091802816823,0.014834729751106371,0.0027539293902227586,137000
-4.470460998892782,0.01611698327213528,0.015653979168273508,0.0029766729506081886,138000
-4.504787818670281,0.014900234554894264,0.014953767435159549,0.002761231792974288,139000
-4.402706965088848,0.014579312723130003,0.014581560705788432,0.0027616992386756446,140000
-4.395364191949349,0.015157511039171359,0.014860689905937759,0.002774095602217128,141000
-4.515854758024214,0.014144067653920499,0.013960373674053719,0.0026820212497841557,142000
-4.508854447364807,0.014889990048482996,0.014739078429061926,0.0027890499946661295,143000
-4.516254411816593,0.015093938840553165,0.01481664465786889,0.0028178363803890456,144000
-4.500597877502443,0.014301761080743734,0.014169856896158312,0.002616314313083424,145000
-4.516394764900221,0.014550175439100718,0.014359530004672681,0.002748538490384813,146000
-4.532200615882881,0.014391102864872652,0.014007823873544122,0.002613027575251186,147000
-4.447890275955203,0.014908211675472544,0.014763994439272251,0.002752535224775786,148000
-4.5614996807575166,0.013902682529762372,0.013531639395281665,0.002577262303675518,149000
-4.542857484936717,0.014840699112974112,0.01474168397439642,0.0026905695258174116,150000
-4.5455743618011395,0.013931640475522726,0.013881092622410466,0.002651316676696296,151000
-4.581586469888689,0.013157732557039723,0.013056278701405962,0.002407742330920882,152000
-4.495756556034098,0.01599228429235517,0.01581436800444498,0.002868113887030631,153000
-4.556549274206156,0.013086240567266968,0.01298611393105239,0.002458667676371982,154000
-4.56107536292076,0.01381402054242789,0.01373898265510797,0.002556637864909136,155000
-4.58120297670364,0.013994162453804167,0.014059781205840387,0.0026115101533941976,156000
-4.573139371752746,0.013998090620851125,0.01398422918422146,0.002657179014640865,157000
-4.600318544387828,0.01376307486090808,0.013574562148656676,0.0025805947456392477,158000
-4.575340608358381,0.014025070144794902,0.013856604861095545,0.0026069638967746896,159000
-4.586587971687321,0.013642392552457755,0.013533608751837154,0.002544780078111217,160000
-4.613762809038155,0.013872968012234218,0.013733434665948167,0.0025814259399776353,161000
-4.623790212154378,0.013575009783729922,0.013362287065945569,0.002465329258353454,162000
-4.576752601861952,0.014334267206955693,0.014322156979702402,0.0027160993298166384,163000
-4.5175114109516095,0.012857336538145315,0.012889759708195931,0.002459559804876338,164000
-4.606197281122198,0.014003894811496137,0.01399640442850068,0.002603097454295496,165000
-4.582675757884971,0.013634487702511269,0.013749215668067307,0.0025166421907488233,166000
-4.603383010506623,0.01383851405000314,0.01368105663033204,0.002627188106242103,167000
-4.643782192945478,0.01326192326913587,0.013381261116126563,0.002474995211523491,168000
-4.6537042319774535,0.01253816673043185,0.012276020979974411,0.002389336835709402,169000
-4.654424998760222,0.013482933385297642,0.01342356984363869,0.0024952119506779207,170000
-4.637367272853855,0.013353468936635169,0.013167395628057443,0.002508919804589822,171000
-4.657117786407464,0.013073499034391726,0.012929713142337264,0.0024849733881419584,172000
-4.651495972394951,0.013187037564115581,0.013109459844185059,0.0024661328279762533,173000
-4.657419570446019,0.013108849984826533,0.013024442026857297,0.0024608600609935844,174000
-4.687114024162296,0.013163971211062732,0.013267072938848302,0.0024954097545705793,175000
-4.683575362801562,0.013402608047239481,0.013390766147058471,0.002413660296646413,176000
-4.7032812750339446,0.012606599532533402,0.012612893297337004,0.002352829069423025,177000
-4.691987729549418,0.01305317919142545,0.01298131121043114,0.0024294299285975286,178000
-4.655207204818726,0.013094995136838383,0.013308593794004998,0.0024637044250848676,179000
-4.697091229200353,0.013179100506706162,0.013293693133629875,0.0024496054821647687,180000
-4.721801050186152,0.013934239903930577,0.013797030019573856,0.002568528311850968,181000
-4.723561558961864,0.012030444528209037,0.01205766020668671,0.002276979654503524,182000
-4.731325291156756,0.012749783821403958,0.012889365743380043,0.0024387598166940713,183000
-4.701497981786742,0.01306167515646666,0.013227862968342377,0.0024093828746699695,184000
-4.6524210306406015,0.014490632263710725,0.014408159334212528,0.0026966663989005644,185000
-4.72950735569,0.012417247915174798,0.012549684635363531,0.002322518671455335,186000
-4.748080711364755,0.012306111009325832,0.012301219767890868,0.0023047538776881944,187000
-4.7226311037540505,0.012398606435861445,0.012373967316932978,0.002317506919731393,188000
-4.741917391538619,0.012040563937742263,0.012227886736858637,0.0023183621843345477,189000
-4.720529469966881,0.013597396401921298,0.013469767574686571,0.0025068117598420984,190000
-4.751670708656309,0.012451291371602554,0.012509854863397766,0.0024062825742876205,191000
-4.614685425698756,0.013131523804506277,0.013209446301683808,0.00246273249940714,192000
-4.7527706885338,0.012043068296974543,0.012124711012700578,0.0023224424453801473,193000
-4.786960610151291,0.012312528902664802,0.012615525419823836,0.0023047308197128606,194000
-4.758606924772256,0.013186679889215177,0.013081182342022674,0.002425554992165417,195000
-4.766229705572131,0.012702563790371659,0.012777102941181494,0.0023316032064030863,196000
-4.752256001949319,0.012456996111897767,0.012460310176480575,0.0023555920647922897,197000
-4.760584542274487,0.011900478137191368,0.012094107261858895,0.002291466862079687,198000
-4.761797392606744,0.014103539845207718,0.014308876072755078,0.002588857656577601,199000
-4.777881760716434,0.01199547054246068,0.012226233374094595,0.0023163061912637134,200000
-4.796412047386168,0.012049961932934793,0.01209501296491361,0.0022383073359378584,201000
-4.784422062397005,0.013113607631530608,0.013091042644577111,0.0024643190316855908,202000
-4.786923307657232,0.011780301137361674,0.011900346695678318,0.0022986433792975733,203000
-4.816931364536282,0.012367719442816439,0.01247217497508974,0.0023305029293405844,204000
-4.7999941616058335,0.012890542903216553,0.012959787960629904,0.0024461827800842015,205000
-4.8231919267177625,0.011712834328413033,0.011749262992525484,0.002229625668085648,206000
-4.7576987066269,0.013900887878844493,0.013851744003128256,0.0025865900423377728,207000
-4.804649889945984,0.011528265484608703,0.01172902892599811,0.0022126510593807247,208000
-4.774318338155742,0.012357607888756292,0.012403531754389385,0.002286058088298891,209000
-4.7788491331338925,0.012533654920523976,0.012748769634868946,0.0024523804248310624,210000
-4.792281462907794,0.012691486488562092,0.012892795367399224,0.0024281968693831055,211000
-4.825940692663201,0.01187004255759527,0.01190019781165757,0.0021986392552498756,212000
-4.381393399715411,0.013060010478133337,0.0128459475869313,0.002576770928746556,213000
-4.750002234458928,0.012369089077692493,0.012496440588729472,0.0023004630536306646,214000
-4.818121105909354,0.011781966582639167,0.01198395971488206,0.0022447986454935728,215000
-4.709711898803714,0.011948880350450058,0.011985859138658272,0.002339136204973332,216000
-4.446747796192766,0.014238276953343279,0.014310959752416237,0.0026278029893874143,217000
-4.683902806997302,0.010865902809193338,0.010810311174020147,0.0020904679467785166,218000
-4.808867535829536,0.011937875111820187,0.012066020591184487,0.0023497640585992533,219000
-4.806705106496808,0.012391313678585036,0.012471684026764702,0.002360844603390429,220000
-4.844055775403964,0.011391756104771045,0.011497152108000591,0.0021403673769091153,221000
-4.8022537856102,0.012179585495963699,0.012159317821962747,0.002344043152639639,222000
-4.7995980103611915,0.012274986206088205,0.01258745842217468,0.002335420689894817,223000
-4.843630588293079,0.011956168477190655,0.011998952384572506,0.0022680165457422837,224000
-4.87202305245398,0.012133839205838754,0.012242074133362615,0.002275187723629643,225000
-4.847275874376293,0.012070818006759526,0.012233538301661646,0.0023083034991286736,226000
-4.813781557321552,0.011488976476481194,0.01159385049715636,0.002287656188243998,227000
-4.313705188274389,0.012010082543827584,0.012156229699961859,0.002277231952932199,228000
-4.893204794883723,0.01216567064449191,0.012120740767568331,0.002322587868315166,229000
-4.812619940280918,0.011424949776846941,0.011528321835445242,0.002178857047983909,230000
-4.880144116163254,0.012192456950200709,0.01239051465620287,0.0023064466083888026,231000
-4.8002593871355215,0.012180474774679196,0.012177231619367379,0.0022823173606884672,232000
-4.819689235210422,0.012753313986118913,0.012746167809236791,0.002360673968447371,233000
-4.894166606426236,0.011241507564438528,0.011199555459897972,0.002178743810567542,234000
-4.883907406568524,0.011124911996535949,0.011305569757008917,0.0021435725261107997,235000
-4.810861933946601,0.011740237450692805,0.01190577994729393,0.0022541933315806096,236000
-4.913760402441026,0.012053890964016314,0.012156036284286516,0.002259374926099558,237000
-4.917638064622889,0.010425443781306956,0.010594691330101344,0.0020191070092259846,238000
-4.85679270517826,0.01279611929296517,0.013014300313079737,0.002442854086111766,239000
-4.921673364162434,0.011767462596297266,0.011917315836530174,0.0022864133723196566,240000
-4.90535416412354,0.011589539353037257,0.011799008697271355,0.002282353745307773,241000
-4.924413593769071,0.011280726605094984,0.011452930308412764,0.002180135844391769,242000
-4.9266234118938455,0.011048652479425075,0.011123293604003286,0.002125536691106385,243000
-4.920223383903503,0.012617834925884353,0.012782079365570088,0.002366223638295196,244000
-4.624328002214418,0.011060301079414752,0.011113141250330963,0.0021823765211738707,245000
-4.745076186537735,0.012328413146780792,0.012425465997075643,0.002291017667215787,246000
-4.936910485863681,0.011454743850044894,0.0116796029866673,0.002179845517908689,247000
-4.91767294716834,0.011889158567180867,0.012024521505227308,0.0022847584532573813,248000
-4.921897417306911,0.011589627569774158,0.011772365095326668,0.0023217011556844204,249000
-4.8595451035499515,0.012264677765313535,0.01235775652830488,0.0023332055081846242,250000
-4.932665904760358,0.010671802588272815,0.010841495743719851,0.002098184573813337,251000
-4.836736666202534,0.012602664247388018,0.012732953043654564,0.0024183818885358008,252000
-4.971797271251684,0.01143595899804498,0.011492287924978894,0.0021807028314215124,253000
-4.9488308784961585,0.011640681079355975,0.011769504383206366,0.0022536449843319185,254000
-4.972685985326768,0.010769237361382711,0.010918187316972751,0.002166704494447919,255000
-4.965397421598438,0.01156358925881796,0.01164732314250431,0.0021846619636053206,256000
-4.961517770528799,0.012169678606092959,0.012335160959511992,0.0022817959036328826,257000
-4.988691326260564,0.01085266992193644,0.011025791861116878,0.0021359838576172465,258000
-4.877395699262621,0.011822356701595723,0.01205072388751431,0.002312098429712932,259000
-4.950436095714562,0.012397577861091138,0.0124560211652424,0.0024263418108457745,260000
-4.976589436531067,0.010621162255527427,0.010829136101528997,0.0021253881144220922,261000
-4.9872180964946695,0.01152279375283979,0.011720124850049616,0.0022062159054912645,262000
-4.996455053567905,0.011759451485006157,0.011837393826106556,0.002236153098521753,263000
-4.9843720870017965,0.010714041210943825,0.010740463287802428,0.0020901052767876515,264000
-4.961808382511138,0.012217823276761923,0.012324139476986616,0.0023690806103986686,265000
-5.006479031801226,0.011324584344401986,0.01149406888568774,0.002217894389759752,266000
-4.978975551843646,0.0112322427930776,0.011472187901381376,0.002251912100648042,267000
-5.009986848592749,0.011282566710840897,0.011418614731170234,0.0021222028492484273,268000
-5.021930982589709,0.012103364775888616,0.012294814046006616,0.0023134646925027477,269000
-4.294851425811651,0.012936480826931062,0.012983023540349697,0.0026348912063985995,270000
-5.020417164325703,0.010679508196888496,0.010863434484694125,0.0021463949744356787,271000
-4.859386053204532,0.011533628582255944,0.011731181659735714,0.0024191696984344102,272000
-4.891770375251766,0.012073777497047572,0.012146691627334824,0.002342832447087862,273000
-4.581201775610449,0.010522080737631785,0.010703380652936158,0.002187131464132114,274000
-3.6940428578108655,0.012814617990516138,0.013081557408906536,0.002487444195023272,275000
-5.00609246206284,0.010203280613292008,0.010390085049206379,0.0020603349374723515,276000
-4.891082720994943,0.01241429095785133,0.01271096703992225,0.002388710195373279,277000
-5.01923273825646,0.010141869239741969,0.010311925453133884,0.0020354149126796946,278000
-5.016629050970075,0.010984192158095568,0.011066819557920103,0.002215916987275705,279000
-5.004505568265924,0.01105976128624751,0.011415519631700602,0.002172266620909792,280000
-4.907960464239123,0.011673879564972602,0.011752668106462827,0.0023085057361749944,281000
-5.048701486825956,0.010260573190404108,0.010470170968677837,0.002035518228483855,282000
-4.870660737514505,0.010719021424185451,0.010718640665523691,0.00214054820884485,283000
-5.008139363288901,0.010895895165158436,0.011019015150610377,0.0021309998216456666,284000
-5.004636644363397,0.010903279544087149,0.011272597603732733,0.0021900445367791684,285000
-4.959512694358823,0.011442444548709328,0.011516373394988453,0.0021891862450283952,286000
-5.044687622547138,0.01240150061598978,0.012651906337821858,0.0022953070623916555,287000
-4.9706072347164225,0.009927254337118904,0.010113279046956448,0.0019934303635964178,288000
-5.0651892848014795,0.010995036125881593,0.011106323139276342,0.0021551856340374775,289000
-4.963270615220078,0.011145635640947128,0.011402087427442894,0.0022144218507455637,290000
-4.799078018546109,0.011349702167790389,0.011474406010238455,0.00228910311945947,291000
-5.024226401329036,0.010531212752452111,0.01075016491278076,0.002088428142422345,292000
-4.954539234757416,0.011361311074579121,0.011522511768387592,0.0022574696452356867,293000
-4.8288499162197125,0.012038406007224698,0.012321401256136594,0.0023218538602231957,294000
-5.0670680632591125,0.010279067783150828,0.010573132241610435,0.002079137496009932,295000
-5.079750061035157,0.009661068114917716,0.009855013644322735,0.0019009359868359728,296000
-4.857685333371183,0.012470647177891807,0.012802599241491422,0.0024268299957038784,297000
-4.986141457676884,0.011296390939271093,0.011554977040970702,0.002353205580671787,298000
-5.024825093388554,0.010509203210240209,0.010660150661366039,0.0021299905220512317,299000
-5.019862132310867,0.010029242857359353,0.010207260158611446,0.0020137221880140734,300000
-5.043045684099199,0.011458128199912612,0.011835131421685201,0.002272109697572883,301000
-5.113850356340407,0.010815135098760942,0.011260490732034644,0.0021186624912661513,302000
-4.712184308506548,0.011331660025753075,0.011461107659386464,0.0022903511584736404,303000
-5.082816943645463,0.00966327269352042,0.009875020962441338,0.0019852996983099696,304000
-5.000597701191897,0.013136507946066585,0.013349612250924105,0.00260160684672883,305000
-4.991899536132842,0.009765653683803974,0.010080884295050049,0.0020430653175571973,306000
-5.038470338940621,0.01122727108746766,0.011623825462535023,0.002320045703439973,307000
-5.125866802692408,0.009498148815240696,0.009640423791715886,0.0019551535284263056,308000
-5.081389314651491,0.010188143624458489,0.010398859878536325,0.00198532072821399,309000
-5.09790040445328,0.011301192525774254,0.011445965227670999,0.0021720165406586634,310000
-4.978388059854511,0.010824633432319389,0.011096360375173382,0.002263274871977045,311000
-5.1114386787414645,0.010710968818282705,0.010929197015939248,0.002081928881467319,312000
-5.138077069044118,0.010175122568616643,0.010283182789105902,0.0020157762434100737,313000
-5.090342274427403,0.010914411339210351,0.011047392829554173,0.002217598599847407,314000
-5.099599314808837,0.009807440148200841,0.010061553528532382,0.002001771258539522,315000
-5.1396462545395,0.009988399313995614,0.01011476668808609,0.002009216768550685,316000
-5.146705951929079,0.00952414476987908,0.009924575391691203,0.0018958445029566072,317000
-5.142892141580577,0.010877299910411248,0.011027161383535718,0.0021987225528573642,318000
-5.144992085218428,0.009718129865359531,0.009856895379722107,0.0019653157514985618,319000
-5.132216750383379,0.011958913809619831,0.012263270448194818,0.0023987240423448395,320000
-5.149924451828006,0.009567164869746195,0.009732231046538801,0.001979207399301233,321000
-5.126303003191942,0.009984884921927017,0.0104854661352001,0.0020620661524590102,322000
-5.149516306400303,0.010620080335298567,0.010779322848888122,0.0021375163375050837,323000
-4.862043341636657,0.010937285754131118,0.011126849196618402,0.002220226587087383,324000
-4.69301591408252,0.010496815611375481,0.010895512376446283,0.0021676087728701564,325000
-5.064150378942491,0.011395342947915199,0.01143781374162061,0.0022848110557533757,326000
-5.035119453430178,0.010265113960951576,0.010709550165105629,0.002074247423850465,327000
-5.177145247459403,0.009058602226432432,0.00920669562066904,0.0018273003774229456,328000
-5.161962125062941,0.01029828457511029,0.010497097866609701,0.002067250356310975,329000
-5.142296685934071,0.01024481605412439,0.010376987298019223,0.00203362678643316,330000
-5.007989173173901,0.010550067830365174,0.010937180184526355,0.002205469054693823,331000
-5.039421827197075,0.009510413556825387,0.009832834690576412,0.0019295252754236557,332000
-5.1599902086257785,0.01064137233048677,0.01070762333250605,0.002089397917035966,333000
-5.0911410350799615,0.010689059493131897,0.010964001457439724,0.002164365310978608,334000
-5.1600450775623345,0.009809369239257664,0.010049394401954483,0.0019778587014880064,335000
-5.182184785842892,0.009414592847228035,0.009646457864204417,0.0019113813721342012,336000
-5.157031140804293,0.010002094593364767,0.010283271790016434,0.0020295435618609206,337000
-5.192823219776141,0.010265116081805912,0.010501914677675795,0.001941515265905768,338000
-5.120018978476517,0.01024409055849535,0.01072044271999039,0.002152247007354162,339000
-5.203888198494912,0.009570756264496558,0.009698800348909568,0.0019078814319800556,340000
-5.183495520591734,0.01006187279359438,0.010195258868392548,0.0020050497946213024,341000
-5.077638252615926,0.0105658824739512,0.010818072811933222,0.002158457358600577,342000
-5.162913108944903,0.009891920467372972,0.010072541938396169,0.00198519934795331,343000
-5.188432764053356,0.009570493818027898,0.009781561820534995,0.0019158765274332815,344000
-5.239659502983093,0.009674626862863092,0.010101262098643949,0.001967468580347489,345000
-5.247651553392393,0.00910793393896891,0.009302817075280488,0.0018184568269061876,346000
-5.209368482112892,0.010206900079734618,0.010478937419131395,0.002024115702894049,347000
-5.228286496639241,0.00915514099295255,0.009333955221110954,0.001860161011281889,348000
-5.208431022405629,0.010016012122854608,0.01021329291607252,0.0020231856280006474,349000
