steps,currentTime,done,speed,reward,gap,world_position_y,world_position_x,RPM,steerAngle,brakeStatus,accStatus,actualGear,packetId,velocity_x,velocity_y,velocity_z,yaw,roll,angular_velocity_y,angular_velocity_x,LapCount,LapDist,going_backwards,current_action_abs_0,current_action_abs_1,current_action_abs_2,actions_0,actions_1,actions_2,rl_point,out_of_track
4,107.088,0,0.0038607155438512564,4.631468329998274e-05,0.003601204511032798,193.83299255371094,-296.8728942871094,1365.183349609375,0.0,0.0,0.0,1,15547,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,-0.1931726485490799,0.0205723587423563,0.0,0.0,0,3950.7764900725742,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,2571,0.0
5,107.127,0,0.005179874133318663,6.213884541786452e-05,0.0037924052696714887,193.8328094482422,-296.8729553222656,1493.4384765625,26.73000144958496,0.0,0.22355002164840698,1,15551,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,-0.19336622953414917,0.020785368978977203,0.0,0.0,0,3950.7764900725742,0.0,0.05948207527399063,-0.5528885126113892,-1.0,0.44611555337905884,0.9314823150634766,-0.9765512943267822,2571,0.0
6,107.169,0,0.003594058332964778,4.311434892022164e-05,0.003993000120246321,193.83261108398438,-296.87298583984375,1875.92333984375,54.36000061035156,0.0,0.45054998993873596,1,15555,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,-0.19356578588485718,0.020993731915950775,0.0,0.0,0,3950.7764900725742,0.0,0.12087872251868248,-0.09896388649940491,-1.0,0.46047481894493103,0.945676326751709,-0.974357545375824,2571,0.0
7,107.208,0,0.0035802682396024466,4.2948218245887694e-05,0.00418980599714145,193.83242797851562,-296.8730773925781,2433.07666015625,83.69999694824219,0.0,0.6804499626159668,1,15559,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,-0.1937648504972458,0.021196777001023293,0.0,0.0,0,3950.7764900725742,0.0,0.18609609082341194,0.36093807220458984,-1.0,0.48913025856018066,0.9581291079521179,-0.9723411798477173,2571,0.0
8,107.247,0,0.003721986897289753,4.4647480890871274e-05,0.004396005965972719,193.8322296142578,-296.8731384277344,3191.2568359375,117.80998992919922,0.0,0.9156000018119812,1,15563,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,-0.1939714550971985,0.021405979990959167,0.0,0.0,0,3950.7764900725742,0.0,0.2618125267326832,0.8312630951404572,-1.0,0.5678732395172119,0.97984379529953,-0.9762996435165405,2571,0.0
9,107.289,0,0.0032727806828916073,3.925830618401714e-05,0.004602205934814429,193.83203125,-296.8731994628906,4249.15771484375,148.36500549316406,0.0,1.0,1,15567,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,-0.19417491555213928,0.02160930447280407,0.0,0.0,0,3950.7764900725742,0.0,0.3297705389559269,1.0,-1.0,0.5096850395202637,0.9799432158470154,-0.9686400890350342,2571,0.0
10,107.328,0,0.003293342422693968,3.9504254885605996e-05,0.004814011021863757,193.8318328857422,-296.873291015625,5369.6669921875,169.2449951171875,0.0,1.0,1,15571,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,-0.19438056647777557,0.021797632798552513,0.0,0.0,0,3950.7764900725742,0.0,0.376155324280262,1.0,-1.0,0.3478858768939972,0.9791687726974487,-0.945203423500061,2571,0.0
11,107.367,0,0.0031690611504018307,3.801315718310446e-05,0.004915216519420351,193.8317413330078,-296.87335205078125,6536.9228515625,175.54501342773438,0.0,1.0,1,15575,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,-0.19447335600852966,0.021861469373106956,0.0,0.0,0,3950.7764900725742,0.0,0.390108629129827,1.0,-1.0,0.10464978218078613,0.9786509275436401,-0.9119335412979126,2571,0.0
12,107.409,0,0.0028890955727547407,3.465528206927811e-05,0.004799011811699117,193.83184814453125,-296.873291015625,7788.80126953125,165.55499267578125,0.0,1.0,1,15579,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,-0.19433242082595825,0.02165927179157734,0.0,0.0,0,3950.7764900725742,0.0,0.3679656172171235,1.0,-1.0,-0.16607257723808289,0.9758325219154358,-0.8402396440505981,2571,0.0
13,107.448,0,0.002666240790858865,3.198252397350819e-05,0.004637809473389707,193.83200073242188,-296.87322998046875,8458.3037109375,147.95999145507812,0.0,0.0,1,15583,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,-0.19416464865207672,0.021425487473607063,0.0,0.0,0,3950.7764900725742,0.0,0.328804069198668,1.0,-1.0,-0.2937116026878357,0.9596332311630249,-0.7119178771972656,2571,0.0
