steps,currentTime,done,speed,reward,gap,world_position_y,world_position_x,RPM,steerAngle,brakeStatus,accStatus,actualGear,packetId,velocity_x,velocity_y,velocity_z,yaw,roll,angular_velocity_y,angular_velocity_x,LapCount,LapDist,going_backwards,current_action_abs_0,current_action_abs_1,current_action_abs_2,actions_0,actions_1,actions_2,rl_point,out_of_track
4,30.606,0,0.004051016177982092,4.851608190988527e-05,-0.023725460891077275,-82.64006042480469,-525.0402221679688,1365.183349609375,0.0,0.0,0.0,1,7899,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,2.3613855838775635,0.008536777459084988,0.0,-0.0,0,966.9176284434725,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,618,0.0
5,30.648,0,0.004550932440906763,5.450331008315736e-05,-0.023704858097675634,-82.64009094238281,-525.0401611328125,1471.3292236328125,-17.594999313354492,0.0,0.17465001344680786,1,7903,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,2.3615052700042725,0.008013040758669376,0.0,-0.0,0,966.9176284434725,0.0,-0.03909819573163986,-0.6506885588169098,-1.0,-0.29323646426200867,0.7277321815490723,-0.7548404932022095,618,0.0
6,30.687,0,0.0035373757127672434,4.2364670338622965e-05,-0.02370068135012342,-82.64014434814453,-525.0401000976562,1734.541259765625,-39.779998779296875,0.0,0.36180001497268677,1,7907,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,2.3616394996643066,0.007503514643758535,0.0,-0.0,0,966.9176284434725,0.0,-0.08845032379031181,-0.2763822674751282,-1.0,-0.370140939950943,0.7798047661781311,-0.7531801462173462,618,0.0
7,30.726,0,0.002175096422433853,2.6049474798469283e-05,-0.02376091018490547,-82.64022827148438,-525.0401000976562,2194.58642578125,-65.79000091552734,0.0,0.5625,1,7911,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,2.361802339553833,0.006981044076383114,0.0,-0.0,0,966.9176284434725,0.0,-0.14620645716786385,0.1250387728214264,-1.0,-0.43317097425460815,0.8362938761711121,-0.7361014485359192,618,0.0
8,30.768,0,0.0024974741972982883,2.9910492041003885e-05,-0.023703278552232362,-82.64026641845703,-525.0399780273438,2831.65673828125,-76.09500122070312,0.0,0.6862000226974487,1,7915,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,2.3618838787078857,0.006628117524087429,0.0,-0.0,0,966.9176284434725,0.0,-0.1690967958420515,0.37239983677864075,-1.0,-0.17167752981185913,0.5153355598449707,-0.7240996360778809,618,0.0
9,30.807,0,0.0025129213463515043,3.0095829133011044e-05,-0.023568992039086127,-82.64019775390625,-525.0398559570312,3552.144775390625,-69.70500183105469,0.0,0.7850500345230103,1,7919,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,2.3618409633636475,0.006404364015907049,0.0,-0.0,0,966.9176284434725,0.0,-0.15491198748350143,0.5701777189970016,-1.0,0.10638605803251266,0.4120372533798218,-0.7713915109634399,618,0.0
10,30.846,0,0.0029360901098698378,3.516454439249346e-05,-0.02334292320055304,-82.64006042480469,-525.0396728515625,4410.15283203125,-50.804996490478516,0.0,0.8532500267028809,1,7923,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,2.361691474914551,0.006311923265457153,0.0,-0.0,0,966.9176284434725,0.0,-0.11285722255706787,0.7066031843423843,-1.0,0.3154107332229614,0.2842197120189667,-0.8238721489906311,618,0.0
11,30.888,0,0.002812387887388468,3.3683625688655166e-05,-0.02312232971065602,-82.63993072509766,-525.0394897460938,5474.41064453125,-28.66499900817871,0.0,0.9025999903678894,1,7927,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,2.361546754837036,0.006252907682210207,0.0,-0.0,0,966.9176284434725,0.0,-0.06375456973910332,0.8052605912089348,-1.0,0.3682698905467987,0.20553626120090485,-0.8825236558914185,618,0.0
12,30.927,0,0.002767083700746298,3.314160308644455e-05,-0.022912686917972366,-82.63981628417969,-525.039306640625,6573.15087890625,-10.619998931884766,0.0,0.9592499732971191,1,7931,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,2.3614211082458496,0.006174837239086628,0.0,-0.0,0,966.9176284434725,0.0,-0.02367166429758072,0.9185517653822899,-1.0,0.30062177777290344,0.23602329194545746,-0.9152066111564636,618,0.0
13,30.966,0,0.0028868254739791155,3.457625531700069e-05,-0.022741371565564862,-82.63975524902344,-525.0391235351562,7723.73388671875,-1.709999918937683,0.0,1.0,1,7935,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,2.3613502979278564,0.006020965054631233,0.0,-0.0,0,966.9176284434725,0.0,-0.003862345591187477,1.0,-1.0,0.14856988191604614,0.3179781138896942,-0.922042965888977,618,0.0
14,31.008,0,0.0025280474219471216,3.0279348070576406e-05,-0.022634461795412442,-82.63972473144531,-525.0390014648438,8478.3544921875,0.8999999761581421,0.0,0.0,1,7939,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,2.3613312244415283,0.005842278711497784,0.0,-0.0,0,966.9176284434725,0.0,0.0019765025936067104,1.0,-1.0,0.043791357427835464,0.2976619303226471,-0.901140034198761,618,0.0
15,31.047,0,0.002242498332634568,2.685949882914011e-05,-0.022511125979479567,-82.6396713256836,-525.0388793945312,8208.373046875,9.13499927520752,0.0,0.0,1,7943,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,2.361269474029541,0.005721498746424913,0.0,-0.0,0,966.9176284434725,0.0,0.020350465085357428,1.0,-1.0,0.13780471682548523,0.23852631449699402,-0.9436408877372742,618,0.0
16,31.086,0,0.0025928097311407328,3.1055626903882674e-05,-0.022404216209327147,-82.63964080810547,-525.0387573242188,7949.81982421875,14.714999198913574,0.0,0.0,1,7947,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,2.3612289428710938,0.005577689968049526,0.0,-0.0,0,966.9176284434725,0.0,0.032730245497077703,1.0,-1.0,0.09284834563732147,0.7830342054367065,-0.8902693390846252,618,0.0
17,31.128,0,0.15566213428974152,0.0018644856264635008,-0.022227531629221673,-82.6383285522461,-525.0398559570312,5212.97265625,10.170000076293945,0.0,0.0,2,7951,0.12387227267026901,0.00797197874635458,-0.09392978996038437,2.361257314682007,0.004886636044830084,-0.005883177742362022,-0.03581630811095238,0,966.9190872258914,0.0,0.022670391481369734,1.0,-1.0,-0.0754489004611969,0.860010027885437,-0.8766524791717529,618,0.0
18,31.167,0,0.4226388931274414,0.005062479281217854,-0.021738265126188372,-82.63006591796875,-525.0476684570312,4453.1201171875,-17.32499885559082,0.0,0.0,2,7955,0.3274245858192444,0.009860186837613583,-0.26705724000930786,2.3616020679473877,0.0027989528607577085,-0.005973886698484421,-0.07262415438890457,0,966.9309291067038,0.0,-0.03855143906548619,1.0,-1.0,-0.45916369557380676,0.8055100440979004,-0.8668688535690308,618,0.0
19,31.206,0,0.7078427672386169,0.008478948305702616,-0.021424109791990747,-82.61405181884766,-525.063720703125,4043.86376953125,-55.07999801635742,0.0,1.0,2,7959,0.4882489740848541,0.007977165281772614,-0.5124360918998718,2.36264967918396,0.0001544387632748112,0.032773494720458984,-0.0675552561879158,0,966.9532398966403,0.0,-0.12238993914797902,1.0,-1.0,-0.6287887096405029,0.7921935319900513,-0.8809464573860168,618,0.0
20,31.248,0,1.032848596572876,0.012372182413834917,-0.021301035904579945,-82.58953857421875,-525.0888061523438,4056.3408203125,-87.34500122070312,0.0,1.0,2,7963,0.6631055474281311,0.014843372628092766,-0.7917367219924927,2.3639121055603027,-0.0017913541523739696,0.07530873268842697,-0.03862004727125168,0,966.990310132227,0.0,-0.19409218849614263,1.0,-1.0,-0.5377668142318726,0.7798863053321838,-0.6589029431343079,618,0.0
21,31.287,0,1.3275842666625977,0.015898668419511233,-0.024362129961998966,-82.5588607788086,-525.1248168945312,4096.9814453125,-84.05998992919922,0.0,0.9883999824523926,2,7967,0.8950396776199341,0.024266360327601433,-0.9802016615867615,2.3674240112304688,-0.0039542680606245995,0.07434745132923126,-0.022699477151036263,0,967.0363046837883,0.0,-0.1867950796149671,0.9768538624048233,-1.0,0.05472831428050995,-0.04822112247347832,-0.6376910209655762,618,0.0
22,31.326,0,1.6269664764404297,0.0194844608489464,-0.024055116626853692,-82.5172119140625,-525.1672973632812,4122.896484375,-79.78499603271484,0.0,0.944100022315979,2,7971,1.154724359512329,0.03456268087029457,-1.1456164121627808,2.369215726852417,-0.0008358903578482568,0.03946496173739433,-0.022406553849577904,0,967.0941411161621,0.0,-0.17730078613385558,0.8881951719522476,-1.0,0.071207195520401,-0.18470561504364014,-0.796036958694458,618,0.0
