steps,currentTime,done,speed,reward,gap,world_position_y,world_position_x,RPM,steerAngle,brakeStatus,accStatus,actualGear,packetId,velocity_x,velocity_y,velocity_z,yaw,roll,angular_velocity_y,angular_velocity_x,LapCount,LapDist,going_backwards,current_action_abs_0,current_action_abs_1,current_action_abs_2,actions_0,actions_1,actions_2,rl_point,out_of_track
4,155.208,0,0.00315677747130394,3.785854194372319e-05,0.007218662744281727,12.123072624206543,849.7650756835938,1342.044677734375,0.0,0.0,0.0,1,20359,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,-0.5721653699874878,-0.041293658316135406,0.0,0.0,0,5126.265765940421,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,3337,0.0
5,155.25,0,0.0029728440567851067,3.5652179830037414e-05,0.007383115617442872,12.122916221618652,849.7650146484375,1458.842529296875,27.314998626708984,0.0,0.19550001621246338,1,20363,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,-0.5723638534545898,-0.04100535437464714,0.0,0.0,0,5126.265765940421,0.0,0.060786984860897064,-0.6090312600135803,-1.0,0.4559023678302765,0.8145182132720947,-0.9873682260513306,3337,0.0
6,155.289,0,0.0028029652312397957,3.3614334197774266e-05,0.00758074943865311,12.122759819030762,849.764892578125,1753.754150390625,57.374996185302734,0.0,0.39730000495910645,1,20367,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,-0.5725674033164978,-0.0407249853014946,0.0,0.0,0,5126.265765940421,0.0,0.12756045907735825,-0.20538654923439026,-1.0,0.5008010268211365,0.8409265279769897,-0.9860314130783081,3337,0.0
7,155.328,0,0.0027510658837854862,3.299138295237185e-05,0.007781585014070935,12.122599601745605,849.7647705078125,2266.466552734375,90.40499877929688,0.0,0.6093499660491943,1,20371,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,-0.5727773904800415,-0.04045066609978676,0.0,0.0,0,5126.265765940421,0.0,0.20090731978416443,0.218693345785141,-1.0,0.5501013994216919,0.883499801158905,-0.9817761778831482,3337,0.0
8,155.37,0,0.002675058785825968,3.2079358409242046e-05,0.007980019273848893,12.122442245483398,849.7646484375,2960.467041015625,112.45499420166016,0.0,0.789199948310852,1,20375,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,-0.5729690790176392,-0.040195245295763016,0.0,0.0,0,5126.265765940421,0.0,0.24999945983290672,0.5784631371498108,-1.0,0.36819103360176086,0.7495204210281372,-0.9292107224464417,3337,0.0
9,155.409,0,0.002633058000355959,3.157519327578217e-05,0.008166446954999356,12.122299194335938,849.7645263671875,3856.7587890625,127.62000274658203,0.0,0.9598000049591064,1,20379,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,-0.5731505155563354,-0.03997823968529701,0.0,0.0,0,5126.265765940421,0.0,0.2836546264588833,0.9195650517940521,-1.0,0.2524137496948242,0.7106289863586426,-0.8747915029525757,3337,0.0
10,155.448,0,0.002527178730815649,3.030537521340055e-05,0.008218475461977114,12.122237205505371,849.7645263671875,4934.3056640625,132.07501220703125,0.0,1.0,1,20383,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,-0.5732163786888123,-0.039897412061691284,0.0,0.0,0,5126.265765940421,0.0,0.2934808796271682,1.0,-1.0,0.07369689643383026,0.7761598229408264,-0.7712768316268921,3337,0.0
11,155.49,0,0.002432079054415226,2.9164999605549875e-05,0.008202466690637605,12.1222562789917,849.7645263671875,6172.5927734375,128.33999633789062,0.0,1.0,1,20387,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,-0.5731704235076904,-0.03994683176279068,0.0,0.0,0,5126.265765940421,0.0,0.2851870656013489,1.0,-1.0,-0.062203601002693176,0.7639052867889404,-0.6285992860794067,3337,0.0
12,155.529,0,0.002340680919587612,2.8069334976211213e-05,0.008047256113599929,12.12236213684082,849.7646484375,7345.62158203125,114.65999603271484,0.0,1.0,1,20391,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,-0.5730229616165161,-0.04012021794915199,0.0,0.0,0,5126.265765940421,0.0,0.2548484317958355,1.0,-1.0,-0.22753974795341492,0.7126746773719788,-0.3595127761363983,3337,0.0
13,155.568,0,0.0023731375113129616,2.8458944021061203e-05,0.007882440273758548,12.122479438781738,849.7647705078125,8462.90234375,98.3699951171875,0.0,1.0,1,20395,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,-0.572851836681366,-0.04030453413724899,0.0,0.0,0,5126.265765940421,0.0,0.21860989928245544,1.0,-1.0,-0.27178898453712463,0.6557419300079346,-0.08786528557538986,3337,0.0
