ep_count,ep_steps,total_steps,packages_lost,ep_reward,speed_mean,speed_max,BestLap,LapNo_0
1,1,3,0,3.995997460518732e-05,0.003333095693960786,0.003333095693960786,0.0,0.0
2,1,6,0,4.600394174278701e-05,0.0038388425018638372,0.0038388425018638372,0.0,0.0
3,917,925,0,480.4827130220801,46.026267301053316,74.01775360107422,0.0,0.0
4,66,993,0,5.007192179751758,7.08314870568839,15.538841247558594,0.0,0.0
5,203,1198,0,44.89678720733149,20.174076814998145,35.742618560791016,0.0,0.0
6,71,1271,0,5.610734419950845,7.139307235587309,14.40601634979248,0.0,0.0
7,84,1357,0,8.385287456867083,8.748912821953473,16.395742416381836,0.0,0.0
8,84,1443,0,8.337763752286543,8.717862142089178,16.416994094848633,0.0,0.0
9,72,1517,0,5.9955440701797995,7.5710490054819575,17.09210777282715,0.0,0.0
