steps,currentTime,done,speed,reward,gap,world_position_y,world_position_x,RPM,steerAngle,brakeStatus,accStatus,actualGear,packetId,velocity_x,velocity_y,velocity_z,yaw,roll,angular_velocity_y,angular_velocity_x,LapCount,LapDist,going_backwards,current_action_abs_0,current_action_abs_1,current_action_abs_2,actions_0,actions_1,actions_2,rl_point,out_of_track
4,62.349,0,0.004767704289406538,5.710180548110542e-05,0.023207393969230546,1043.4267578125,-971.317626953125,1345.35009765625,0.0,0.0,0.0,1,23091,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,-0.2768094539642334,-0.06349791586399078,0.0,0.0,0,2853.0185212077195,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,1852,0.0
5,62.388,0,0.004564717411994934,5.466952614988963e-05,0.02345880026837831,1043.426513671875,-971.3176879882812,1485.6807861328125,50.17499923706055,0.0,0.2289000153541565,1,23095,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,-0.27704647183418274,-0.06331009417772293,0.0,0.0,0,2853.0185212077195,0.0,0.11156433075666428,-0.5422029197216034,-1.0,0.8367324471473694,0.9537439346313477,-0.9788287878036499,1852,0.0
6,62.427,0,0.007283010985702276,8.722345013352434e-05,0.023710206567308163,1043.42626953125,-971.3177490234375,1846.99755859375,96.97500610351562,0.0,0.4636499881744385,1,23099,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,-0.2772369384765625,-0.06310825049877167,0.0,0.0,0,2853.020065800869,0.0,0.21547338366508484,-0.07271647453308105,-1.0,0.7793178558349609,0.9780967831611633,-1.0,1852,0.0
7,62.469,0,0.004460941534489393,5.3424407059804364e-05,0.023961612866238005,1043.426025390625,-971.3178100585938,2457.492919921875,134.23500061035156,0.0,0.700950026512146,1,23103,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,-0.277449369430542,-0.06293241679668427,0.0,0.0,0,2853.020065800869,0.0,0.29837585985660553,0.40189772844314575,-1.0,0.6217685341835022,0.988779604434967,-0.9840409755706787,1852,0.0
8,62.508,0,0.004661676939576864,5.582779539251458e-05,0.02409602464172197,1043.4259033203125,-971.31787109375,3230.810302734375,153.22500610351562,0.0,0.9277499914169312,1,23107,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,-0.2776452302932739,-0.06275314092636108,0.0,0.0,0,2853.0185212077195,0.0,0.3404710851609707,0.8555118143558502,-1.0,0.31571418046951294,0.9450293779373169,-0.7590508460998535,1852,0.0
9,62.547,0,0.004297483246773481,5.1465091434363366e-05,0.024364848192722336,1043.4256591796875,-971.3179931640625,4221.19677734375,185.40000915527344,0.0,1.0,1,23111,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,-0.2778731882572174,-0.06257681548595428,0.0,0.0,0,2853.0185212077195,0.0,0.4120771400630474,1.0,-1.0,0.5370453596115112,0.937650740146637,-0.7203993201255798,1852,0.0
10,62.589,0,0.004168947227299213,4.9924742861681096e-05,0.024616254491652185,1043.4254150390625,-971.3180541992188,5427.42578125,219.3300018310547,0.0,1.0,1,23115,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,-0.27809938788414,-0.062384795397520065,0.0,0.0,0,2853.0185212077195,0.0,0.4873856492340565,1.0,-1.0,0.5648137927055359,0.8103549480438232,-0.8622745275497437,1852,0.0
11,62.628,0,0.0043198829516768456,5.173109479573374e-05,0.02488507804283803,1043.4251708984375,-971.3181762695312,6596.693359375,241.87498474121094,0.0,1.0,1,23119,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,-0.27829256653785706,-0.0622292160987854,0.0,0.0,0,2853.0185212077195,0.0,0.5375255085527897,1.0,-1.0,0.3760489225387573,0.6396520137786865,-0.6364444494247437,1852,0.0
12,62.667,0,0.0040772901847958565,4.8824993476663314e-05,0.025136484341767875,1043.4249267578125,-971.3182373046875,7759.04296875,254.78997802734375,0.0,1.0,1,23123,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,-0.2784672975540161,-0.062120962888002396,0.0,0.0,0,2853.0185212077195,0.0,0.5662629827857018,1.0,-1.0,0.21553105115890503,0.311746746301651,-0.2401866465806961,1852,0.0
13,62.709,0,0.004021492321044207,4.815635118119438e-05,0.025253478865213758,1043.4248046875,-971.3182373046875,8400.8046875,261.3599853515625,0.0,0.0,1,23127,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,-0.2785857021808624,-0.06206289306282997,0.0,0.0,0,2853.0185212077195,0.0,0.5808621337637305,0.9666391536593437,-1.0,0.10949362814426422,-0.06950176507234573,-0.15581946074962616,1852,0.0
