steps,currentTime,done,speed,reward,gap,world_position_y,world_position_x,RPM,steerAngle,brakeStatus,accStatus,actualGear,packetId,velocity_x,velocity_y,velocity_z,yaw,roll,angular_velocity_y,angular_velocity_x,LapCount,LapDist,going_backwards,current_action_abs_0,current_action_abs_1,current_action_abs_2,actions_0,actions_1,actions_2,rl_point,out_of_track
4,21.243,0,0.003844751277938485,4.6131633043932097e-05,0.0013999062463698497,-116.3282241821289,-509.0619201660156,1342.044677734375,0.0,0.0,0.0,1,6299,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,2.4408955574035645,-0.01008189469575882,0.0,0.0,0,928.7634317087577,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,593,0.0
5,21.282,0,0.0038694776594638824,4.642758183601471e-05,0.001589381847659469,-116.32807922363281,-509.0617980957031,1481.7120361328125,19.395000457763672,0.0,0.24000000953674316,1,6303,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,2.4407010078430176,-0.009911540895700455,0.0,0.0,0,928.7634317087577,0.0,0.043124985839510924,-0.5200000107288361,-1.0,0.3234373769277582,1.0,-0.9812946142124707,593,0.0
6,21.324,0,0.00358398025855422,4.30012745244977e-05,0.0018104391444284872,-116.32791900634766,-509.0616455078125,1894.8084716796875,39.150001525878906,0.0,0.47999998927116394,1,6307,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,2.440507411956787,-0.009742327965795994,0.0,0.0,0,928.7634317087577,0.0,0.0869765749902523,-0.04000002145767212,-1.0,0.32888690147777166,1.0,-1.0,593,0.0
7,21.363,0,0.0034147414844483137,4.0969980381560446e-05,0.0020257556394320322,-116.32776641845703,-509.0614929199219,2464.984619140625,64.03499603271484,0.0,0.6983500123023987,1,6311,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,2.4403016567230225,-0.009575886651873589,0.0,0.0,0,928.7634317087577,0.0,0.14235468287287856,0.3966824421971247,-1.0,0.41533578745824773,0.9097551529487723,-1.0,593,0.0
8,21.402,0,0.003469975898042321,4.163186456338135e-05,0.0022611722262770705,-116.3276138305664,-509.0613098144531,3230.774169921875,101.47499084472656,0.0,0.9163999557495117,1,6315,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,2.4400928020477295,-0.00939128641039133,0.0,0.0,0,928.7634317087577,0.0,0.2255661896717232,0.8328288494021687,-1.0,0.6240862684426995,0.9086383686534921,-0.9956097502159961,593,0.0
9,21.444,0,0.003211833769455552,3.85344476613348e-05,0.0023530396260525166,-116.32754516601562,-509.0612487792969,4294.7958984375,106.33499145507812,0.0,1.0,1,6319,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,2.4400298595428467,-0.009376417845487595,0.0,0.0,0,928.7634317087577,0.0,0.23628681124253734,1.0,-1.0,0.08040465758767626,1.0,-0.9081259737160223,593,0.0
10,21.483,0,0.0032305342610925436,3.875829017984328e-05,0.0025138112184880487,-116.32743835449219,-509.0611267089844,5417.59521484375,116.54999542236328,0.0,1.0,1,6323,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,2.439875364303589,-0.009275484830141068,0.0,0.0,0,928.7634317087577,0.0,0.2590600725236543,1.0,-1.0,0.17079945070049193,1.0,-1.0,593,0.0
11,21.522,0,0.0031181643716990948,3.740953419464151e-05,0.0027061645063387943,-116.32731628417969,-509.06097412109375,6586.505859375,128.33999633789062,0.0,1.0,1,6327,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,2.439713954925537,-0.009159577079117298,0.0,0.0,0,928.7634317087577,0.0,0.2851987342173691,1.0,-1.0,0.19603995247858041,0.9628261293904603,-1.0,593,0.0
12,21.564,0,0.00304598780348897,3.6542954846369456e-05,0.002921481001331646,-116.32716369628906,-509.0608215332031,7836.517578125,155.47499084472656,0.0,1.0,1,6331,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,2.4394986629486084,-0.008995269425213337,0.0,0.0,0,928.7634317087577,0.0,0.345526772851081,1.0,-1.0,0.45246026615519774,0.9513217320694389,-1.0,593,0.0
13,21.603,0,0.0032405611127614975,3.887652183699559e-05,0.00315115678644865,-116.32701873779297,-509.0606384277344,8401.8505859375,180.4949951171875,0.0,0.0,1,6335,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,2.439293146133423,-0.008829066529870033,0.0,0.0,0,928.7634317087577,0.0,0.4011059779751238,1.0,-1.0,0.41684401669021154,0.8354640272731072,-0.9826359712518515,593,0.0
14,21.642,0,0.016155315563082695,0.0001938087506367374,0.003406688036518707,-116.32691955566406,-509.06036376953125,8135.10791015625,240.1199951171875,0.0,0.0,1,6339,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,2.4390909671783447,-0.008612878620624542,0.0,0.0,0,928.7634317087577,0.0,0.5335925464624641,1.0,-1.0,0.9936492118322073,0.9179787697360059,-0.8016931712468031,593,0.0
15,21.684,0,0.01479512918740511,0.0001774871975851804,0.003673686318816399,-116.32675170898438,-509.0601501464844,7860.4580078125,284.2200012207031,0.0,0.0,1,6343,1.0000000031710769e-30,1.0000000031710769e-30,1.0000000031710769e-30,2.4388463497161865,-0.008401849307119846,0.0,0.0,0,928.7634317087577,0.0,0.631625339022727,1.0,-1.0,0.7352459058559094,0.8128897232632124,-0.8376795410223983,593,0.0
16,21.723,0,0.17138010263442993,0.002055854445629401,0.00412408426003658,-116.3252182006836,-509.06121826171875,5106.88134765625,312.43499755859375,0.0,0.0,2,6347,0.11911699175834656,0.025928033515810966,-0.12045753747224808,2.437845230102539,-0.008164419792592525,-0.018641041591763496,-0.053872037678956985,0,928.7648904911766,0.0,0.6942774981314094,1.0,-1.0,0.4698911688083839,0.7050350979938422,-0.8463137419179827,593,0.0
17,21.762,0,0.46585527062416077,0.005587302555086046,0.006355391020725285,-116.31541442871094,-509.06903076171875,4321.03466796875,320.0,0.0,0.0,2,6351,0.3680962920188904,0.029525237157940865,-0.28399738669395447,2.435927629470825,-0.006840717978775501,-0.06660612672567368,-0.09534773230552673,0,928.7769039934501,0.0,0.7258833145444702,1.0,-1.0,0.2370436107351685,0.8043981913281392,-0.8932208892869878,593,0.0
18,21.804,0,0.7878796458244324,0.009446559452559572,0.010149135564036346,-116.29645538330078,-509.0849304199219,3943.398681640625,320.0,0.0,1.0,2,6355,0.6243114471435547,0.003974696155637503,-0.4805973172187805,2.4321064949035645,-0.006381339859217405,-0.12280972301959991,-0.06978213042020798,0,928.8038485628349,0.0,0.8248545801858204,1.0,-1.0,0.742284453596975,0.9645082720687747,-0.8711867100753041,593,0.0
19,21.843,0,1.098678708076477,0.013166541509607183,0.016021960907351838,-116.26754760742188,-509.1090393066406,3925.483154296875,320.0,0.0,1.0,2,6359,0.8441085815429688,-0.018270345404744148,-0.7030233144760132,2.427100896835327,-0.006914262194186449,-0.14686526358127594,-0.027586450800299644,0,928.8398890696553,0.0,0.8187289204439444,1.0,-1.0,-0.04594244566798422,0.9880838277969012,-0.8954554600384963,593,0.0
20,21.882,0,1.4104505777359009,0.016889993417340397,0.025107944971217492,-116.2281723022461,-509.1402282714844,3925.32763671875,320.0,0.0,1.0,2,6363,1.114376187324524,-0.024180414155125618,-0.8642637729644775,2.419499158859253,-0.006092390511184931,-0.21837855875492096,0.006315354723483324,0,928.8877714572882,0.0,0.7607216904825426,1.0,-1.0,-0.43505420202066875,0.9229474119586226,-0.7296722708904826,593,0.0
